basin,country,year,Value
JAPN,JPN,2045,3517.165009393588
JAPN,JPN,2050,3438.699862719649
JAPN,JPN,2060,3142.3236098050593
JAPN,JPN,2070,2780.566648694537
JAPN,JPN,2080,2472.6104893124498
JAPN,JPN,2090,2222.7906445489803
JAPN,JPN,2100,2011.5075232732443
CSPC,KAZ,2005,1059.7189303846606
CSPC,KAZ,2010,1065.1584509600593
CSPC,KAZ,2015,1087.1622671024172
CSPC,KAZ,2020,1029.1816539988733
CSPC,KAZ,2025,1045.6481343903156
CSPC,KAZ,2030,1106.082696180636
CSPC,KAZ,2035,1206.9708866836436
CSPC,KAZ,2040,1356.5098505038836
CSPC,KAZ,2045,1494.7104711552083
CSPC,KAZ,2050,1607.3749760020366
CSPC,KAZ,2060,1832.738010583544
CSPC,KAZ,2070,2161.74724915486
CSPC,KAZ,2080,2529.259381714749
CSPC,KAZ,2090,2946.354052189018
CSPC,KAZ,2100,3383.422934549737
LKBH,KAZ,2005,1743.7866972837592
LKBH,KAZ,2010,1771.0804529914387
LKBH,KAZ,2015,1892.0263967583678
LKBH,KAZ,2020,1816.9946009270916
LKBH,KAZ,2025,1844.5705354770016
LKBH,KAZ,2030,1942.106350076556
LKBH,KAZ,2035,2118.064489183461
LKBH,KAZ,2040,2397.6395231630504
LKBH,KAZ,2045,2626.057669176575
LKBH,KAZ,2050,2788.710380546703
LKBH,KAZ,2060,3090.1879698820803
LKBH,KAZ,2070,3455.4951509610605
LKBH,KAZ,2080,3771.7251182198765
LKBH,KAZ,2090,4111.380015917004
LKBH,KAZ,2100,4579.105671234891
OBBB,KAZ,2005,12479.591220893559
OBBB,KAZ,2010,12916.637863619942
OBBB,KAZ,2015,13002.567849266925
OBBB,KAZ,2020,12332.650771969178
OBBB,KAZ,2025,12126.628524645628
OBBB,KAZ,2030,11801.848946691041
OBBB,KAZ,2035,11561.730825587558
OBBB,KAZ,2040,11522.598739574209
OBBB,KAZ,2045,11337.24235408275
OBBB,KAZ,2050,10976.670551518886
OBBB,KAZ,2060,10208.87719069909
OBBB,KAZ,2070,9143.698397696879
OBBB,KAZ,2080,7754.15329863261
OBBB,KAZ,2090,6492.795157601014
OBBB,KAZ,2100,5394.1586084257315
SYRD,KAZ,2005,3412.936186348622
SYRD,KAZ,2010,3557.1771832802474
SYRD,KAZ,2015,3844.488542669126
SYRD,KAZ,2020,3718.9695915217258
SYRD,KAZ,2025,3773.298103536099
SYRD,KAZ,2030,3949.848513408566
SYRD,KAZ,2035,4257.888762081632
SYRD,KAZ,2040,4746.840056264103
SYRD,KAZ,2045,5115.021092064873
SYRD,KAZ,2050,5369.161451243096
SYRD,KAZ,2060,5851.556378364483
SYRD,KAZ,2070,6344.551781957243
SYRD,KAZ,2080,6615.495139622978
SYRD,KAZ,2090,6908.657608796614
SYRD,KAZ,2100,7478.289045155162
AECC,KEN,2005,1804.110738804871
AECC,KEN,2010,2005.7032268648347
AECC,KEN,2015,2259.8502880978667
AECC,KEN,2020,2193.272737085949
AECC,KEN,2025,2270.978160095862
AECC,KEN,2030,2355.3828469685336
AECC,KEN,2035,2402.4273998351296
AECC,KEN,2040,2394.911111120734
AECC,KEN,2045,2310.6578142813055
AECC,KEN,2050,2162.2157486469537
AECC,KEN,2060,1885.4098314211346
AECC,KEN,2070,1776.3604188266727
AECC,KEN,2080,1850.589051618903
AECC,KEN,2090,1957.154540994964
AECC,KEN,2100,1945.1565176624165
NILE,KEN,2005,1499.8391452926464
NILE,KEN,2010,1616.8053291312003
NILE,KEN,2015,1929.3815130651387
NILE,KEN,2020,1859.480395637168
NILE,KEN,2025,1865.4380330364136
NILE,KEN,2030,1843.4217650932103
NILE,KEN,2035,1795.647118409724
NILE,KEN,2040,1725.6500700644233
NILE,KEN,2045,1627.6636225622856
NILE,KEN,2050,1514.7356883457169
NILE,KEN,2060,1349.7695495139767
NILE,KEN,2070,1312.5040734190509
NILE,KEN,2080,1404.9243447644199
NILE,KEN,2090,1603.8962969688912
NILE,KEN,2100,1803.3074717305556
RIFT,KEN,2005,751.858706912828
RIFT,KEN,2010,790.3590201260419
RIFT,KEN,2015,965.4290553467476
RIFT,KEN,2020,923.1693474673981
RIFT,KEN,2025,920.1784659488494
RIFT,KEN,2030,915.1547822902393
RIFT,KEN,2035,899.2059758538392
RIFT,KEN,2040,849.1726880815049
RIFT,KEN,2045,781.0363324141915
RIFT,KEN,2050,707.4633704783705
RIFT,KEN,2060,606.1065264805183
RIFT,KEN,2070,579.7404727237931
RIFT,KEN,2080,619.1545556051166
RIFT,KEN,2090,691.8403199140815
RIFT,KEN,2100,775.6057701536487
SHJU,KEN,2005,433.9498444062382
SHJU,KEN,2010,482.5864468173519
SHJU,KEN,2015,546.6833394138945
SHJU,KEN,2020,531.0198733202409
SHJU,KEN,2025,549.0178451915243
SHJU,KEN,2030,567.7057442683704
SHJU,KEN,2035,576.3844840682298
SHJU,KEN,2040,570.9708894006197
SHJU,KEN,2045,544.8005402070269
SHJU,KEN,2050,504.28210640513043
SHJU,KEN,2060,439.51888775832214
SHJU,KEN,2070,428.0144221646013
SHJU,KEN,2080,473.1089816693221
SHJU,KEN,2090,571.1249944519469
SHJU,KEN,2100,694.9896213678192
LKBH,KGZ,2005,180.24105290626056
LKBH,KGZ,2010,183.57169994464488
LKBH,KGZ,2015,186.52377625232182
LKBH,KGZ,2020,178.78165040431918
LKBH,KGZ,2025,181.3474708739561
LKBH,KGZ,2030,186.5307757850044
LKBH,KGZ,2035,191.58986533822437
LKBH,KGZ,2040,198.57722065697345
LKBH,KGZ,2045,210.23797260036974
LKBH,KGZ,2050,223.77705770554485
LKBH,KGZ,2060,254.54880943262359
LKBH,KGZ,2070,287.55473051166405
LKBH,KGZ,2080,302.38941236250344
LKBH,KGZ,2090,283.08240818250323
LKBH,KGZ,2100,255.1470443066673
SYRD,KGZ,2005,1213.186571316681
SYRD,KGZ,2010,1204.0885963435971
SYRD,KGZ,2015,1206.285910227239
SYRD,KGZ,2020,1153.8346685813156
SYRD,KGZ,2025,1116.0347761621979
SYRD,KGZ,2030,1074.149794283952
SYRD,KGZ,2035,1080.0669622114176
SYRD,KGZ,2040,1086.1864530265432
SYRD,KGZ,2045,1133.002239039317
SYRD,KGZ,2050,1155.0350834954456
SYRD,KGZ,2060,1206.2108370811413
SYRD,KGZ,2070,1256.7626350098376
SYRD,KGZ,2080,1265.8928118394645
SYRD,KGZ,2090,1264.6086476678122
SYRD,KGZ,2100,1255.142845507521
GTCC,KHM,2005,73.87560324758671
GTCC,KHM,2010,74.89666540639939
GTCC,KHM,2015,80.58927697067251
GTCC,KHM,2020,84.30808230921357
GTCC,KHM,2025,87.63954614774468
GTCC,KHM,2030,91.69106250481819
GTCC,KHM,2035,96.1165440288962
GTCC,KHM,2040,99.80891042384935
GTCC,KHM,2045,102.80358615897676
GTCC,KHM,2050,105.61365806463981
GTCC,KHM,2060,104.79387260349935
GTCC,KHM,2070,103.30141985526387
GTCC,KHM,2080,109.63024080393339
GTCC,KHM,2090,115.72055408557183
GTCC,KHM,2100,135.17899861472128
MEKO,KHM,2005,3885.8839756664925
MEKO,KHM,2010,3910.339009980193
MEKO,KHM,2015,4178.888651523521
MEKO,KHM,2020,4249.623635403207
MEKO,KHM,2025,4334.662968044393
MEKO,KHM,2030,4445.832469347982
MEKO,KHM,2035,4524.70883713459
MEKO,KHM,2040,4556.791415809626
MEKO,KHM,2045,4575.287929011776
MEKO,KHM,2050,4574.871236325446
MEKO,KHM,2060,4269.052099290184
MEKO,KHM,2070,4444.457888165322
MEKO,KHM,2080,4924.582347266245
MEKO,KHM,2090,5358.705802518814
MEKO,KHM,2100,6292.171116507444
NSKU,KOR,2005,1608.9454977122198
NSKU,KOR,2010,1504.544820753927
NSKU,KOR,2015,1481.1337564854239
NSKU,KOR,2020,1504.1060777341067
NSKU,KOR,2025,1571.1266478371708
NSKU,KOR,2030,1600.9050764486738
NSKU,KOR,2035,1618.8549085809036
NSKU,KOR,2040,1622.1415634159812
NSKU,KOR,2045,1595.1678101230643
NSKU,KOR,2050,1552.6492299926788
NSKU,KOR,2060,1438.3052897790292
NSKU,KOR,2070,1303.7131159467071
NSKU,KOR,2080,1181.1370649319833
NSKU,KOR,2090,1075.5876127979539
NSKU,KOR,2100,985.2524566095839
ARPA,KWT,2005,6.361299800557463
ARPA,KWT,2010,7.467463478396962
ARPA,KWT,2015,6.465937707800282
ARPA,KWT,2020,5.919141040823666
ARPA,KWT,2025,5.632231161726715
ARPA,KWT,2030,5.5800469964837305
ARPA,KWT,2035,5.705946833336254
ARPA,KWT,2040,5.94597447044081
ARPA,KWT,2045,6.24968850907579
ARPA,KWT,2050,6.523049577028257
ARPA,KWT,2060,7.2858812720651
ARPA,KWT,2070,6.955391645078017
ARPA,KWT,2080,6.054856956317934
ARPA,KWT,2090,5.049014189780523
ARPA,KWT,2100,4.162692007071947
TIEU,KWT,2005,4.7755809134212175
TIEU,KWT,2010,5.7532847574064245
TIEU,KWT,2015,4.759941713603982
TIEU,KWT,2020,4.404370295173269
TIEU,KWT,2025,4.220283021958403
TIEU,KWT,2030,4.162722300889363
TIEU,KWT,2035,4.205993608605371
TIEU,KWT,2040,4.323210656831777
TIEU,KWT,2045,4.48374152257968
TIEU,KWT,2050,4.638607509527914
TIEU,KWT,2060,5.080048678069521
TIEU,KWT,2070,4.872865717636433
TIEU,KWT,2080,4.302711508222588
TIEU,KWT,2090,3.642677113220038
TIEU,KWT,2100,3.0529951241991253
MEKO,LAO,2005,1123.3602449589434
MEKO,LAO,2010,1364.6102734808298
MEKO,LAO,2015,1624.2285245215523
MEKO,LAO,2020,1684.2460092572214
MEKO,LAO,2025,1805.655032108255
MEKO,LAO,2030,1916.4937338802592
MEKO,LAO,2035,2050.0267221387317
MEKO,LAO,2040,2176.52347175815
MEKO,LAO,2045,2307.6593325720037
MEKO,LAO,2050,2429.661312304396
MEKO,LAO,2060,2643.2009232414985
MEKO,LAO,2070,2906.738715886583
MEKO,LAO,2080,3415.3782546131324
MEKO,LAO,2090,4202.412726191638
MEKO,LAO,2100,5335.933640580663
VNCO,LAO,2005,48.68209629550177
VNCO,LAO,2010,57.10697410422026
VNCO,LAO,2015,70.85970524641887
VNCO,LAO,2020,73.98925392691987
VNCO,LAO,2025,81.08396526554866
VNCO,LAO,2030,90.41875559754615
VNCO,LAO,2035,100.37451695876898
VNCO,LAO,2040,109.78491663937838
VNCO,LAO,2045,119.26136336746788
VNCO,LAO,2050,128.24029903879708
VNCO,LAO,2060,142.43170773075465
VNCO,LAO,2070,154.14571172196798
VNCO,LAO,2080,165.4142092627214
VNCO,LAO,2090,185.50440668193676
VNCO,LAO,2100,223.86468343445503
DEAS,LBN,2005,15.017776468650151
DEAS,LBN,2010,12.333158781357337
DEAS,LBN,2015,13.509309518057965
DEAS,LBN,2020,12.785815574162651
DEAS,LBN,2025,11.939221037863618
DEAS,LBN,2030,10.795315565134683
DEAS,LBN,2035,10.318271901365424
DEAS,LBN,2040,10.148907198979359
DEAS,LBN,2045,10.034432708087394
DEAS,LBN,2050,10.049170802276551
DEAS,LBN,2060,10.119797392559231
DEAS,LBN,2070,10.285318325711483
DEAS,LBN,2080,10.53205011831168
DEAS,LBN,2090,9.968886139063375
DEAS,LBN,2100,7.932182027755175
MSEC,LBN,2005,305.91761956277816
MSEC,LBN,2010,255.70079834379143
MSEC,LBN,2015,283.91433486462813
MSEC,LBN,2020,264.99601645591514
MSEC,LBN,2025,247.70037151447318
MSEC,LBN,2030,232.66110898106646
MSEC,LBN,2035,225.99068476706515
MSEC,LBN,2040,225.70241706912284
MSEC,LBN,2045,228.46899505704906
MSEC,LBN,2050,233.1282355145084
MSEC,LBN,2060,234.88185818728357
MSEC,LBN,2070,220.45664720200594
MSEC,LBN,2080,194.48555903450554
MSEC,LBN,2090,150.78656784890575
MSEC,LBN,2100,117.39496175266937
AFWC,LBR,2005,735.5111685355132
AFWC,LBR,2010,787.3904455363199
AFWC,LBR,2015,840.9882644588178
AFWC,LBR,2020,815.6255079592802
AFWC,LBR,2025,827.2741903562023
AFWC,LBR,2030,870.0685224860464
AFWC,LBR,2035,923.2337261428746
AFWC,LBR,2040,953.8317499257487
AFWC,LBR,2045,954.9535647301493
AFWC,LBR,2050,941.7774750992489
AFWC,LBR,2060,886.4823181315087
AFWC,LBR,2070,810.1759036850391
AFWC,LBR,2080,728.5125331457614
AFWC,LBR,2090,726.1872367654573
AFWC,LBR,2100,840.1361871189008
ANIN,LBY,2005,258.7599579160162
ANIN,LBY,2010,259.8620184569701
ANIN,LBY,2015,268.1072097802985
ANIN,LBY,2020,251.0322727636897
ANIN,LBY,2025,246.34596926050955
ANIN,LBY,2030,243.48057376224475
ANIN,LBY,2035,244.36957886273572
ANIN,LBY,2040,246.17468943291937
ANIN,LBY,2045,247.842817549389
ANIN,LBY,2050,247.5326810738369
ANIN,LBY,2060,237.8951854747861
ANIN,LBY,2070,214.97529639562129
ANIN,LBY,2080,185.2540245156264
ANIN,LBY,2090,153.74815217027097
ANIN,LBY,2100,124.55426184364919
MSCC,LBY,2005,1420.321215742739
MSCC,LBY,2010,1411.729927226167
MSCC,LBY,2015,1412.335014881785
MSCC,LBY,2020,1332.8200256356924
MSCC,LBY,2025,1301.6268873734593
MSCC,LBY,2030,1256.5651040457412
MSCC,LBY,2035,1221.2447575457948
MSCC,LBY,2040,1151.1908744539644
MSCC,LBY,2045,1085.7501499350326
MSCC,LBY,2050,1047.7903307065126
MSCC,LBY,2060,1025.6324308716587
MSCC,LBY,2070,938.0277680438367
MSCC,LBY,2080,823.648729066645
MSCC,LBY,2090,696.248780473771
MSCC,LBY,2100,576.2908293718544
CARC,LCA,2005,2.7001517133152833
CARC,LCA,2010,4.38324820270107
CARC,LCA,2015,2.5242563751870404
CARC,LCA,2020,2.468311529030558
CARC,LCA,2025,2.5301004016165516
CARC,LCA,2030,2.682382562665991
CARC,LCA,2035,2.875460770995786
CARC,LCA,2040,3.052320318390902
CARC,LCA,2045,3.1543365085541883
CARC,LCA,2050,3.2033416894095055
CARC,LCA,2060,3.407415966002147
CARC,LCA,2070,3.480437824533518
CARC,LCA,2080,3.3445003502647737
CARC,LCA,2090,3.0894510480540633
CARC,LCA,2100,2.8622947668311536
SRIL,LKA,2005,1859.6148613996493
SRIL,LKA,2010,3351.5873560626424
SRIL,LKA,2015,3339.0586308319685
SRIL,LKA,2020,3294.1052802536356
SRIL,LKA,2025,3441.5836914417923
SRIL,LKA,2030,3572.676029357368
SRIL,LKA,2035,3663.733176211765
SRIL,LKA,2040,3725.941885180982
SRIL,LKA,2045,3769.7012096583157
SRIL,LKA,2050,3819.5591582744605
SRIL,LKA,2060,3860.684191285953
SRIL,LKA,2070,3821.895959699307
SRIL,LKA,2080,3792.9580904751037
SRIL,LKA,2090,3734.6055904018876
SRIL,LKA,2100,3683.9047760781204
ORAN,LSO,2005,264.18244832662236
ORAN,LSO,2010,263.1214746385637
ORAN,LSO,2015,187.79234074967718
ORAN,LSO,2020,176.34910307212243
ORAN,LSO,2025,178.8877645084774
ORAN,LSO,2030,177.64023667305855
ORAN,LSO,2035,173.43897891708002
ORAN,LSO,2040,164.87765909131215
ORAN,LSO,2045,142.47317447607006
ORAN,LSO,2050,123.98472864334254
ORAN,LSO,2060,96.28334485086879
ORAN,LSO,2070,78.12736726496173
ORAN,LSO,2080,63.88050904669463
ORAN,LSO,2090,56.85396577343587
ORAN,LSO,2100,55.72753948748293
BSCC,LTU,2005,669.321317677134
BSCC,LTU,2010,770.4735181080362
BSCC,LTU,2015,788.1630354724332
BSCC,LTU,2020,765.9073645182846
BSCC,LTU,2025,795.4654199738777
BSCC,LTU,2030,796.8875240869727
BSCC,LTU,2035,803.2459969914343
BSCC,LTU,2040,805.6312252915726
BSCC,LTU,2045,811.7340050309012
BSCC,LTU,2050,816.2650516220859
BSCC,LTU,2060,813.6923669571099
BSCC,LTU,2070,780.0257697541792
BSCC,LTU,2080,742.1067389121939
BSCC,LTU,2090,705.728448795188
BSCC,LTU,2100,672.4697445143166
NEMA,LTU,2005,1368.7260107676907
NEMA,LTU,2010,1550.1047234958621
NEMA,LTU,2015,1620.5211210935954
NEMA,LTU,2020,1571.2515887027312
NEMA,LTU,2025,1629.1367084281771
NEMA,LTU,2030,1631.5021972339753
NEMA,LTU,2035,1642.5334477988722
NEMA,LTU,2040,1643.95682932077
NEMA,LTU,2045,1652.3175706845727
NEMA,LTU,2050,1657.5137802634881
NEMA,LTU,2060,1648.577642301691
NEMA,LTU,2070,1580.8907469981277
NEMA,LTU,2080,1501.954323747637
NEMA,LTU,2090,1424.5475395976132
NEMA,LTU,2100,1354.5721506798454
RHIN,LUX,2005,55.60733868299885
RHIN,LUX,2010,58.67501020034432
RHIN,LUX,2015,62.77622077158552
RHIN,LUX,2020,59.89305901641804
RHIN,LUX,2025,58.363047178816025
RHIN,LUX,2030,55.55348473165313
RHIN,LUX,2035,52.80847689997355
RHIN,LUX,2040,49.46470431905806
RHIN,LUX,2045,46.06038624092184
RHIN,LUX,2050,42.820017627870435
RHIN,LUX,2060,34.90792678373013
RHIN,LUX,2070,25.309942434597488
RHIN,LUX,2080,18.255490277404064
RHIN,LUX,2090,14.47600488957492
RHIN,LUX,2100,12.907156185367176
BSCC,LVA,2005,568.4370903170491
BSCC,LVA,2010,636.2670884647886
BSCC,LVA,2015,675.0086064955625
BSCC,LVA,2020,645.8734180467852
BSCC,LVA,2025,676.9228077021753
BSCC,LVA,2030,619.1060897565538
BSCC,LVA,2035,585.2234304380258
BSCC,LVA,2040,557.4196715766025
BSCC,LVA,2045,541.6184973385451
BSCC,LVA,2050,529.2763870462123
BSCC,LVA,2060,522.1298760489029
BSCC,LVA,2070,520.1842555692031
BSCC,LVA,2080,516.2968084259265
BSCC,LVA,2090,505.0536683588732
BSCC,LVA,2100,493.53892932030794
DAUG,LVA,2005,376.4052959690116
DAUG,LVA,2010,420.6051761528712
DAUG,LVA,2015,445.1807726822677
DAUG,LVA,2020,426.06755288807426
DAUG,LVA,2025,446.7779770657775
DAUG,LVA,2030,408.87149782785906
DAUG,LVA,2035,386.22525822979554
DAUG,LVA,2040,367.85014326162235
DAUG,LVA,2045,357.70936320296516
DAUG,LVA,2050,350.1060549735086
DAUG,LVA,2060,346.6169451770883
DAUG,LVA,2070,346.54143407936397
DAUG,LVA,2080,345.059315762695
DAUG,LVA,2090,336.0303226125316
DAUG,LVA,2100,326.30370018657106
ANIN,MAR,2005,29.511889290399612
ANIN,MAR,2010,35.90745836065045
ANIN,MAR,2015,42.408579180971955
ANIN,MAR,2020,40.08432817758156
ANIN,MAR,2025,38.69130536804007
ANIN,MAR,2030,38.0929765973703
ANIN,MAR,2035,37.68311221050526
ANIN,MAR,2040,37.48695574014558
ANIN,MAR,2045,37.09191159157789
ANIN,MAR,2050,36.03457073715329
ANIN,MAR,2060,31.715789888739128
ANIN,MAR,2070,30.050612278478884
ANIN,MAR,2080,30.40173733336512
ANIN,MAR,2090,31.430193817851595
ANIN,MAR,2100,31.405868544435272
ANWC,MAR,2005,6496.341134344451
ANWC,MAR,2010,6344.257050826202
ANWC,MAR,2015,7172.94174730122
ANWC,MAR,2020,6674.650306995935
ANWC,MAR,2025,6810.292229240276
ANWC,MAR,2030,6996.190648372892
ANWC,MAR,2035,7126.8031743704305
ANWC,MAR,2040,7164.159503796194
ANWC,MAR,2045,7278.154432614851
ANWC,MAR,2050,7429.4354847035465
ANWC,MAR,2060,7580.328847999119
ANWC,MAR,2070,7772.626724578666
ANWC,MAR,2080,8373.202512151178
ANWC,MAR,2090,8999.725201418134
ANWC,MAR,2100,9236.078840980923
MSCC,MAR,2005,883.3756552975029
MSCC,MAR,2010,852.8418702619932
MSCC,MAR,2015,970.6271466073058
MSCC,MAR,2020,894.8946819852474
MSCC,MAR,2025,915.995467584274
MSCC,MAR,2030,931.0092039384333
MSCC,MAR,2035,955.6488515438575
MSCC,MAR,2040,987.661951848233
MSCC,MAR,2045,1031.5634502911846
MSCC,MAR,2050,1077.9936614021565
MSCC,MAR,2060,1143.293850649044
MSCC,MAR,2070,1203.7568802427913
MSCC,MAR,2080,1338.4896536658077
MSCC,MAR,2090,1505.420319923524
MSCC,MAR,2100,1639.7491614789303
BSNC,MDA,2005,144.43242139172278
BSNC,MDA,2010,149.2733846888807
BSNC,MDA,2015,138.56454279954488
BSNC,MDA,2020,137.1943350806338
BSNC,MDA,2025,140.77557664233794
BSNC,MDA,2030,146.60235589210896
BSNC,MDA,2035,151.057615322898
BSNC,MDA,2040,153.91172995955137
BSNC,MDA,2045,155.89012895622164
BSNC,MDA,2050,157.78241922687573
BSNC,MDA,2060,158.8893411702426
BSNC,MDA,2070,158.54449369560683
BSNC,MDA,2080,160.53083521002839
BSNC,MDA,2090,161.87476774681465
BSNC,MDA,2100,162.08074576919608
DANU,MDA,2005,797.1491555002148
DANU,MDA,2010,822.0116449373945
DANU,MDA,2015,764.3206223450686
DANU,MDA,2020,755.6786130841664
DANU,MDA,2025,773.8490327505908
DANU,MDA,2030,802.7759207466501
DANU,MDA,2035,824.5395018864864
DANU,MDA,2040,837.5016924622772
DANU,MDA,2045,846.2773723222547
DANU,MDA,2050,854.7099169894849
DANU,MDA,2060,855.7611105004191
DANU,MDA,2070,848.0650831334909
DANU,MDA,2080,852.4433617415451
DANU,MDA,2090,852.1053616077849
DANU,MDA,2100,845.5186346033673
DNIE,MDA,2005,1183.1420206779194
DNIE,MDA,2010,1223.1362605079996
DNIE,MDA,2015,1139.468419231823
DNIE,MDA,2020,1123.3406820873438
DNIE,MDA,2025,1147.17535892743
DNIE,MDA,2030,1187.8907422611246
DNIE,MDA,2035,1218.8488325767564
DNIE,MDA,2040,1236.1484661596955
DNIE,MDA,2045,1245.3303299245315
DNIE,MDA,2050,1252.7615336319022
DNIE,MDA,2060,1245.734302083635
DNIE,MDA,2070,1227.2824218778853
DNIE,MDA,2080,1228.1633526686699
DNIE,MDA,2090,1223.3311744829175
DNIE,MDA,2100,1210.760786564258
MADA,MDG,2005,3785.1900635565307
MADA,MDG,2010,3828.902019002241
MADA,MDG,2015,3852.222715905117
MADA,MDG,2020,3804.2465200306356
MADA,MDG,2025,3869.389065564236
MADA,MDG,2030,3605.7918367484795
MADA,MDG,2035,3571.9292119153074
MADA,MDG,2040,3849.927425284658
MADA,MDG,2045,4460.295832789925
MADA,MDG,2050,5506.849395896917
MADA,MDG,2060,7150.831184718428
MADA,MDG,2070,8674.537954499121
MADA,MDG,2080,10088.377534426212
MADA,MDG,2090,11239.091095472913
MADA,MDG,2100,12187.074984151372
BJCA,MEX,2005,147.55149599508212
BJCA,MEX,2010,152.8402776298998
BJCA,MEX,2015,169.1283074784521
BJCA,MEX,2020,159.7397264056662
BJCA,MEX,2025,151.27891208068604
BJCA,MEX,2030,142.56978093176468
BJCA,MEX,2035,135.13707963118034
BJCA,MEX,2040,130.3007002258056
BJCA,MEX,2045,129.42534950700218
BJCA,MEX,2050,125.48906818768147
BJCA,MEX,2060,104.70161103059753
BJCA,MEX,2070,101.922179716242
BJCA,MEX,2080,107.40006614119855
BJCA,MEX,2090,113.17284121097862
BJCA,MEX,2100,115.59512954849981
MCIN,MEX,2005,440.6524879699267
MCIN,MEX,2010,456.25646575948593
MCIN,MEX,2015,485.15138390906077
MCIN,MEX,2020,440.9345243578183
MCIN,MEX,2025,412.6699177307059
MCIN,MEX,2030,392.2311073352536
MCIN,MEX,2035,386.15964709472735
MCIN,MEX,2040,400.24656835718497
MCIN,MEX,2045,440.3057878634055
MCIN,MEX,2050,468.8213054187959
MCIN,MEX,2060,516.5597833807133
MCIN,MEX,2070,587.6693850091817
MCIN,MEX,2080,627.0082914200716
MCIN,MEX,2090,650.0225043505793
MCIN,MEX,2100,666.0111978953335
MNCW,MEX,2005,2593.9560752667335
MNCW,MEX,2010,2699.444058508573
MNCW,MEX,2015,2985.4256582692437
MNCW,MEX,2020,2935.2670028426037
MNCW,MEX,2025,2950.0289860306534
MNCW,MEX,2030,2904.8211883396575
MNCW,MEX,2035,2828.3961238868656
MNCW,MEX,2040,2782.2106569885495
MNCW,MEX,2045,2815.8554771472936
MNCW,MEX,2050,2825.522020940787
MNCW,MEX,2060,2700.282250893723
MNCW,MEX,2070,2352.715091851049
MNCW,MEX,2080,1877.9355331019838
