scenario,region,type,*,year,value
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2015,-4.266690364793532
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2020,11.04712358761892
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2025,-2.568939496295579
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2030,14.343943293531044
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2040,4.3621179785430755
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2050,-3.054850901375059
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2060,-3.0934787492170925
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2070,-3.3898349555596687
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2080,-3.604830547016544
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2090,-3.8448167916471285
SSP2_BaU_NoCC,CUB,Emi_CO2_AFO,Mt CO2/yr,2100,-4.039064072675819
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2010,2.589168976581541e-05
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2015,0.0001352967152615734
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2020,1.977055320044281e-09
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2025,2.0920958829486565e-05
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2030,-7.89339713434859e-10
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2040,9.60010391237332e-05
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2050,0.00016015786083620868
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2060,0.00014016555785963643
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2070,8.344799614313998e-05
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2080,4.253988565951214e-05
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2090,3.6727617868417063e-05
SSP2_BaU_NoCC,CYP,Emi_CO2_AFO,Mt CO2/yr,2100,2.9520339904380665e-05
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2005,-7.9354560063123385
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2010,-7.248450801589323
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2015,-8.861109327390544
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2020,3.6202072556045106
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2025,-10.985310156816782
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2030,4.261558223809319
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2040,-8.269282273486185
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2050,-8.351881971160777
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2060,-8.627420256205223
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2070,-9.039968960002971
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2080,-8.873412380072152
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2090,-8.54075744204295
SSP2_BaU_NoCC,CZE,Emi_CO2_AFO,Mt CO2/yr,2100,-8.18530062823862
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2005,-2.7480898995618053
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2010,-2.4719840580584345
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2015,-3.5704974270628465
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2020,5.468172888967085
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2025,-5.507191472484406
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2030,6.269288602882478
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2040,-4.003149051339266
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2050,-3.844471579684097
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2060,-3.778376534327146
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2070,-4.08115230986848
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2080,-3.9189550561066278
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2090,-3.988649793185366
SSP2_BaU_NoCC,DNK,Emi_CO2_AFO,Mt CO2/yr,2100,-4.126877707628127
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2010,-0.07545306548058067
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2015,-0.35274974837811546
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2020,-0.18963069281620476
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2025,-0.35280203700944174
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2030,-0.5077323517460625
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2040,-0.22522170885441975
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2050,-0.1275125929685747
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2060,-0.07722492862856398
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2070,-0.0624566203709858
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2080,-0.05120862543532111
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2090,0.0004346518235259314
SSP2_BaU_NoCC,DJI,Emi_CO2_AFO,Mt CO2/yr,2100,0.08870875988129119
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2010,1.0573839230293451e-07
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2015,4.741172089188041e-19
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2020,4.741172089188041e-19
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2040,2.3705860445940204e-19
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2050,0.0001222010675040836
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2060,0.00025285822774639077
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2070,0.000191485044675925
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2080,0.00011292814382951952
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2090,0.00022312623914789943
SSP2_BaU_NoCC,DMA,Emi_CO2_AFO,Mt CO2/yr,2100,0.00032323280219193306
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2005,-3.0183833043235646
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2010,5.863067423708718
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2015,-2.9783224302202997
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2020,13.679629228007459
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2025,-2.709617162978405
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2030,15.516215616185331
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2040,3.2047500694677855
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2050,-1.79056997745242
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2060,-2.0092757789303035
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2070,-2.419426236615544
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2080,-2.368303545193383
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2090,-1.8373028296627605
SSP2_BaU_NoCC,DOM,Emi_CO2_AFO,Mt CO2/yr,2100,-1.994449000064971
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2005,-14.851296428238747
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2010,3.949431687705438
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2015,1.21739000938752
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2020,1.8926943003449939
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2025,-4.13709627887382
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2030,7.886965117141477
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2040,-4.42338685284281
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2050,-12.859746482536792
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2060,-12.34580225591631
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2070,-11.715352995013514
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2080,-12.065013574430555
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2090,-7.803989797492462
SSP2_BaU_NoCC,ECU,Emi_CO2_AFO,Mt CO2/yr,2100,-8.445964972139397
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2010,-3.7481791902404824
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2015,0.11804741690777004
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2020,1.3383532965650728
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2025,-0.20280119426972343
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2030,-0.09094646385582475
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2040,-0.10612863187676205
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2050,-0.08990363229548165
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2060,0.04101087822182491
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2070,0.046698638661201296
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2080,-0.2308335950235081
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2090,-0.13087418661851752
SSP2_BaU_NoCC,EGY,Emi_CO2_AFO,Mt CO2/yr,2100,0.10618285277247044
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2005,-3.7581585637333457
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2010,3.0417010000938243
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2015,-2.8454888592235377
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2020,1.8917722922910722
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2025,-3.194724121526036
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2030,4.621206522314941
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2040,-1.7190867412326445
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2050,-3.244705528644106
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2060,-3.3027299459827724
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2070,-3.2237546419130445
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2080,-3.1871567985059968
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2090,-1.7835789120507386
SSP2_BaU_NoCC,SLV,Emi_CO2_AFO,Mt CO2/yr,2100,-1.4211974970698065
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2005,-2.2794525599430835
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2010,0.48514794149288054
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2015,-2.140675362977246
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2020,-1.334205072832475
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2025,-2.218235296230953
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2030,-0.447089350006211
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2040,-1.4459128746819936
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2050,-1.5841425893205021
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2060,-1.6058395153667209
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2070,-1.6761408345432072
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2080,-1.7002100005768142
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2090,-2.011190590207781
SSP2_BaU_NoCC,GNQ,Emi_CO2_AFO,Mt CO2/yr,2100,-2.0120740405741646
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2005,-0.19852115980880636
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2010,0.1206932153151199
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2015,1.1282426515144568
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2020,1.3139470304034617
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2025,1.0638992767804798
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2030,3.5638009060211204
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2040,2.2815964619760436
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2050,0.48585927617933544
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2060,0.39447373140235353
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2070,0.1842531590824858
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2080,0.28358525919814737
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2090,0.042561472529485334
SSP2_BaU_NoCC,ERI,Emi_CO2_AFO,Mt CO2/yr,2100,0.38976556818654545
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2005,-4.952575099363831
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2010,-4.087951217718907
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2015,-5.321740271260105
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2020,-5.354101460670025
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2025,-5.707527485573428
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2030,-5.412059224110368
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2040,-5.993469790303454
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2050,-6.072745106533505
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2060,-6.084116314601663
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2070,-6.106131316304248
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2080,-6.101558552079018
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2090,-6.081478819776729
SSP2_BaU_NoCC,EST,Emi_CO2_AFO,Mt CO2/yr,2100,-6.284314022301599
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2005,-0.4371098104626937
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2010,-0.06272630361266979
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2015,4.999655685285854
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2020,1.245065259694098
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2025,1.2551794417618372
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2030,1.8458257542848862
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2040,1.0241050331537653
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2050,0.39151814497292403
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2060,0.18603385598724415
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2070,0.01758704919375352
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2080,0.029844427586213484
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2090,0.02395208794461554
SSP2_BaU_NoCC,SWZ,Emi_CO2_AFO,Mt CO2/yr,2100,0.05744185658725409
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2005,-20.057016200859376
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2010,-1.5555287247745788
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2015,120.88895985393974
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2020,-5.0877839211396445
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2025,4.319022996698244
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2030,44.795434338326764
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2040,35.66139422799476
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2050,20.586371996755396
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2060,16.937994105433383
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2070,18.212187643865985
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2080,12.526869728338475
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2090,-7.388644605094422
SSP2_BaU_NoCC,ETH,Emi_CO2_AFO,Mt CO2/yr,2100,-6.980433184962626
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2005,-0.06840328999553333
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2010,-0.06798670204431148
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2015,-0.06842758838362353
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2020,-0.06842865337790233
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2025,-0.06845830325528612
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2030,-0.06843945735295343
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2040,-0.06846535138587893
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2050,-0.06845465495981297
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2060,-0.06845031074702629
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2070,-0.0684513247781277
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2080,-0.06845255777139864
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2090,-0.06845238016788999
SSP2_BaU_NoCC,FRO,Emi_CO2_AFO,Mt CO2/yr,2100,-0.06845095230668702
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2005,-0.827281527964998
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2010,0.5454377381845344
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2015,0.21747636551024352
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2020,1.0348669177379997
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2025,0.5806836970752204
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2030,2.640174068260574
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2040,-0.676820737215409
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2050,-0.6888562581038414
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2060,-0.7250699752022652
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2070,-0.7973008673262667
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2080,-0.8741366111364713
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2090,-0.9123205396934835
SSP2_BaU_NoCC,FJI,Emi_CO2_AFO,Mt CO2/yr,2100,-0.9286289251271214
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2005,-24.07760361197927
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2010,-22.253792773181544
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2015,-25.149909401386473
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2020,-26.048324697148136
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2025,-27.88229546838771
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2030,-26.43378896083246
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2040,-29.05367025805422
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2050,-28.569261335145963
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2060,-27.66968931513144
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2070,-27.408132006448806
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2080,-27.11375704328962
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2090,-27.063224189775767
SSP2_BaU_NoCC,FIN,Emi_CO2_AFO,Mt CO2/yr,2100,-27.092960185986048
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2005,-56.48140665896745
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2010,-32.03665355647838
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2015,11.11997588245329
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2020,114.28276957891467
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2025,-65.51423314711055
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2030,122.98872398592658
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2040,-36.776143825882684
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2050,-30.203229242657812
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2060,-28.655039372915155
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2070,-22.982553632432293
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2080,-27.372474433078814
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2090,-41.39222152341704
SSP2_BaU_NoCC,FRA,Emi_CO2_AFO,Mt CO2/yr,2100,-51.9020544014684
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2005,-11.610544487238478
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2010,9.686194357054648
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2015,91.9588744115645
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2020,-2.3582868768257788
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2025,1.27245369527542
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2030,13.375055599388308
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2040,16.27536250441586
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2050,9.577992183624858
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2060,7.2993207465139385
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2070,0.8137384949139292
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2080,0.017833764983373968
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2090,-7.158205309275685
SSP2_BaU_NoCC,GAB,Emi_CO2_AFO,Mt CO2/yr,2100,-7.29432042698328
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2005,-0.6047868433142187
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2010,-0.2278408719764199
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2015,0.22256114646714498
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2020,0.8274225014172296
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2025,0.06178895561987785
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2030,2.5342947219293768
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2040,1.5771680630866896
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2050,0.5310143622634371
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2060,0.29254499533130907
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2070,0.1835013591511238
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2080,0.14936580847784148
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2090,-0.1626188303549125
SSP2_BaU_NoCC,GMB,Emi_CO2_AFO,Mt CO2/yr,2100,-0.12390754110114519
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2005,-0.802783159461087
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2010,-0.7563243404355722
