region,year,crop,value
XAF,2080,SL,18109.22464333011
XAF,2080,OL,111668.32852504695
XAF,2080,PRMFRS,268821.6967850386
XAF,2080,SECFRS,16476.086594634708
XAF,2080,MNGFRS,107835.3475674634
XAF,2080,UMNFRS,177462.43581220982
XAF,2080,NRMFRS,285297.7850848061
XAF,2080,AGOFRS,89116.23734919776
XAF,2080,PRMGL,442402.03263842204
XAF,2080,SECGL,208290.08101071813
XAF,2080,MNGPAS,801765.4698684398
XAF,2080,RAN,427614.32924284955
XAF,2080,PDRIR,1663.9981595151592
XAF,2080,WHTIR,345.15343782826716
XAF,2080,GROIR,784.22424001234
XAF,2080,OSDIR,468.2352587942735
XAF,2080,C_BIR,200.81753456120722
XAF,2080,OTH_AIR,1524.5788579855837
XAF,2080,PDRRF,15712.052507107806
XAF,2080,WHTRF,5541.009506928197
XAF,2080,GRORF,81651.21729489962
XAF,2080,OSDRF,39492.65491703277
XAF,2080,C_BRF,1911.1671089491638
XAF,2080,OTH_ARF,60484.063938931635
XAF,2080,CLDEGS,45716.16882881825
XAF,2080,NRFABD,79.88271621426487
XAF,2080,NRGABD,1560.1063142020967
XAF,2080,DEF,7506.830629328905
XAF,2080,DEG,18437.13293004806
XAF,2080,NRFABDCUM,254.08354220714213
XAF,2080,NRGABDCUM,1745.390293052802
XAF,2090,FRS,285621.25851039734
XAF,2090,GL,655494.30354032
XAF,2090,CL,203174.43867565133
XAF,2090,CROP_FLW,9082.749231734047
XAF,2090,PAS,1228625.426558429
XAF,2090,SL,20434.042747521606
XAF,2090,OL,111668.32344983889
XAF,2090,PRMFRS,268681.1635686255
XAF,2090,SECFRS,16940.094941772306
XAF,2090,MNGFRS,108206.74880768944
XAF,2090,UMNFRS,177414.50970270764
XAF,2090,NRMFRS,285621.2563615277
XAF,2090,AGOFRS,86190.99721427765
XAF,2090,PRMGL,442033.32693634956
XAF,2090,SECGL,213460.97660397112
XAF,2090,MNGPAS,801444.5021412978
XAF,2090,RAN,427180.9244171303
XAF,2090,PDRIR,1662.7317252946195
XAF,2090,WHTIR,343.6494129242363
XAF,2090,GROIR,638.3889179410068
XAF,2090,OSDIR,467.6390562625367
XAF,2090,C_BIR,200.26030287441503
XAF,2090,OTH_AIR,1511.8740044505994
XAF,2090,PDRRF,15971.143925358461
XAF,2090,WHTRF,6548.332276756583
XAF,2090,GRORF,76336.56899284554
XAF,2090,OSDRF,39002.06759462861
XAF,2090,C_BRF,1961.4038033410275
XAF,2090,OTH_ARF,58530.419751778325
XAF,2090,CLDEGS,44013.32475355878
XAF,2090,NRFABD,579.5041599937508
XAF,2090,NRGABD,5712.155632211012
XAF,2090,DEF,256.0311781394013
XAF,2090,DEG,909.9637902944352
XAF,2090,NRFABDCUM,263.3439014296533
XAF,2090,NRGABDCUM,2403.384231998583
XAF,2100,FRS,290897.6863451257
XAF,2100,GL,688277.4329812115
XAF,2100,CL,197434.82116521487
XAF,2100,CROP_FLW,9218.083684980478
XAF,2100,PAS,1193626.7751193608
XAF,2100,SL,22980.319676636434
XAF,2100,OL,111665.4238973186
XAF,2100,PRMFRS,268570.8762555309
XAF,2100,SECFRS,22326.810089594837
XAF,2100,MNGFRS,113510.0494891886
XAF,2100,UMNFRS,177387.6368559369
XAF,2100,NRMFRS,290897.6831462355
XAF,2100,AGOFRS,82921.08603197594
XAF,2100,PRMGL,441876.3895189921
XAF,2100,SECGL,246401.04346222145
XAF,2100,MNGPAS,793393.9181210051
XAF,2100,RAN,400232.8569983572
XAF,2100,PDRIR,1661.3319426793723
XAF,2100,WHTIR,343.0750952629682
XAF,2100,GROIR,516.4240183907908
XAF,2100,OSDIR,467.5446248137362
XAF,2100,C_BIR,200.2350940612076
XAF,2100,OTH_AIR,1501.2251572746766
XAF,2100,PDRRF,16576.98525516498
XAF,2100,WHTRF,7075.439059949914
XAF,2100,GRORF,71629.78438229735
XAF,2100,OSDRF,38376.03426237491
XAF,2100,C_BRF,1971.0524017562943
XAF,2100,OTH_ARF,57115.685846605935
XAF,2100,CLDEGS,42758.92015359108
XAF,2100,NRFABD,5458.173935255303
XAF,2100,NRGABD,33240.05719220021
XAF,2100,DEF,181.7492994167892
XAF,2100,DEG,456.92276023948654
XAF,2100,NRFABDCUM,291.5123979138497
XAF,2100,NRGABDCUM,4082.971299542187
XE25,2005,FRS,100672.09908545249
XE25,2005,GL,117537.03338040262
XE25,2005,CL,93440.91628696489
XE25,2005,CROP_FLW,8526.723884031324
XE25,2005,PAS,57488.08316922875
XE25,2005,SL,12264.677833405929
XE25,2005,OL,109504.50288417254
XE25,2005,PRMFRS,56013.85001226342
XE25,2005,SECFRS,44658.24907318889
XE25,2005,MNGFRS,87842.85242779141
XE25,2005,UMNFRS,12829.246657660995
XE25,2005,NRMFRS,100672.09908545247
XE25,2005,AGOFRS,17185.36671888253
XE25,2005,PRMGL,77177.50437431641
XE25,2005,SECGL,40359.52900608627
XE25,2005,MNGPAS,45919.97247993341
XE25,2005,RAN,11568.110689295243
XE25,2005,PDRIR,486.70653243910044
XE25,2005,WHTIR,600.1857493042303
XE25,2005,GROIR,3463.40062285999
XE25,2005,OSDIR,705.9230581392794
XE25,2005,C_BIR,481.54732409071806
XE25,2005,OTH_AIR,2190.580919509578
XE25,2005,PDRRF,21.279114651238253
XE25,2005,WHTRF,26503.76788367774
XE25,2005,GRORF,32594.989701079838
XE25,2005,OSDRF,13699.850844825647
XE25,2005,C_BRF,2313.14874811679
XE25,2005,OTH_ARF,10379.535788270723
XE25,2005,CLDEGS,14630.173301546392
XE25,2010,FRS,100841.07878235306
XE25,2010,GL,119534.71842089338
XE25,2010,CL,91617.71969728728
XE25,2010,CROP_FLW,8183.480902201341
XE25,2010,PAS,57487.86117730964
XE25,2010,SL,12264.676384270244
XE25,2010,OL,109504.50135721039
XE25,2010,PRMFRS,55135.049033609386
XE25,2010,SECFRS,45706.02974874369
XE25,2010,MNGFRS,88027.04771602555
XE25,2010,UMNFRS,12814.031066327603
XE25,2010,NRMFRS,100841.0755710379
XE25,2010,AGOFRS,16931.284785969787
XE25,2010,PRMGL,76766.20778481133
XE25,2010,SECGL,42768.510636082094
XE25,2010,MNGPAS,45919.7881119149
XE25,2010,RAN,11568.073065394674
XE25,2010,PDRIR,486.70715770754083
XE25,2010,WHTIR,600.1817700877269
XE25,2010,GROIR,3455.655880193733
XE25,2010,OSDIR,705.924995550688
XE25,2010,C_BIR,449.992466606463
XE25,2010,OTH_AIR,2190.5759228002353
XE25,2010,PDRRF,631.6010141063072
XE25,2010,WHTRF,26348.037799538884
XE25,2010,GRORF,28897.229282938955
XE25,2010,OSDRF,15624.310958240252
XE25,2010,C_BRF,1499.6881619002286
XE25,2010,OTH_ARF,10727.833431986524
XE25,2010,CLDEGS,14222.583927107498
XE25,2010,NRFABD,1631.6388479510551
XE25,2010,NRGABD,3153.026125772441
XE25,2010,DEF,1462.6623623655073
XE25,2010,DEG,1155.3404408179827
XE25,2010,NRFABDCUM,1631.6409656273345
XE25,2010,NRGABDCUM,3153.0254570252123
XE25,2015,FRS,107362.34859819154
XE25,2015,GL,129267.25429393708
XE25,2015,CL,93258.98190435687
XE25,2015,CROP_FLW,5579.824253395396
XE25,2015,PAS,54461.12771213393
XE25,2015,OL,109504.50022784881
XE25,2015,PRMFRS,54326.37695685565
XE25,2015,SECFRS,53035.9716413359
XE25,2015,MNGFRS,94688.97724284617
XE25,2015,UMNFRS,12673.371355345393
XE25,2015,NRMFRS,107362.34884431123
XE25,2015,AGOFRS,16549.90929552778
XE25,2015,PRMGL,76515.82874171507
XE25,2015,SECGL,52751.425552222274
XE25,2015,MNGPAS,44350.00441778856
XE25,2015,RAN,10111.123294345394
XE25,2015,PDRIR,486.70715770754083
XE25,2015,WHTIR,600.1817700877269
XE25,2015,GROIR,3451.0598076634637
XE25,2015,OSDIR,703.0859142895692
XE25,2015,C_BIR,424.69806439665575
XE25,2015,OTH_AIR,2190.575645896397
XE25,2015,PDRRF,1314.7142903017123
XE25,2015,WHTRF,26296.573019234987
XE25,2015,GRORF,27582.107269336724
XE25,2015,OSDRF,14355.023856336069
XE25,2015,C_BRF,1238.4711396089083
XE25,2015,OTH_ARF,14615.782625961187
XE25,2015,CLDEGS,13620.640621957127
XE25,2015,NRFABD,7941.314304660411
XE25,2015,NRGABD,10161.780521196106
XE25,2015,DEF,1420.0442427021649
XE25,2015,DEG,429.2473363176717
XE25,2015,NRFABDCUM,8858.59897064107
XE25,2015,NRGABDCUM,12633.573539768695
XE25,2020,FRS,100430.7888062766
XE25,2020,GL,123821.9251845433
XE25,2020,CL,91016.24479777219
XE25,2020,CROP_FLW,5359.436411172771
XE25,2020,PAS,55472.735052324715
XE25,2020,SL,13828.954390948984
XE25,2020,OL,109503.95207323993
XE25,2020,PRMFRS,53355.98985370365
XE25,2020,SECFRS,47074.7989525731
XE25,2020,MNGFRS,87772.38382736025
XE25,2020,UMNFRS,12658.404978916458
XE25,2020,NRMFRS,100430.78686764637
XE25,2020,AGOFRS,15952.309044348998
XE25,2020,PRMGL,76141.41235584294
XE25,2020,SECGL,47680.5128287006
XE25,2020,MNGPAS,45361.73044184666
XE25,2020,RAN,10111.00461047806
XE25,2020,PDRIR,486.6860245793709
XE25,2020,WHTIR,595.5049308878268
XE25,2020,GROIR,3439.437902210156
XE25,2020,OSDIR,702.8422702367434
XE25,2020,C_BIR,423.470074695871
XE25,2020,OTH_AIR,2188.0900607207045
XE25,2020,PDRRF,1367.3012810376867
XE25,2020,WHTRF,25546.972922772984
XE25,2020,GRORF,27066.01414853245
XE25,2020,OSDRF,14449.195555415035
XE25,2020,C_BRF,1254.3829794907388
XE25,2020,OTH_ARF,13496.346386603207
XE25,2020,CLDEGS,13062.436724807187
XE25,2020,NRFABD,316.22832258896864
XE25,2020,NRGABD,792.3410669547711
XE25,2020,DEF,7247.790053134292
XE25,2020,DEG,6237.6732659534655
XE25,2020,NRFABDCUM,4231.5405221352685
XE25,2020,NRGABDCUM,8813.143931407112
XE25,2025,FRS,108480.84749155678
XE25,2025,GL,132142.74861288944
XE25,2025,CL,89179.93725556631
XE25,2025,CROP_FLW,5397.273643685833
XE25,2025,PAS,54729.27871704647
XE25,2025,OL,109503.95099105209
XE25,2025,PRMFRS,53329.25951533088
XE25,2025,SECFRS,55151.58797622593
XE25,2025,MNGFRS,95839.0299937805
XE25,2025,UMNFRS,12641.817497776265
XE25,2025,NRMFRS,108480.84794616984
XE25,2025,AGOFRS,15597.281091869005
XE25,2025,PRMGL,76139.05610588643
XE25,2025,SECGL,56003.692507003085
XE25,2025,MNGPAS,44916.09428894285
XE25,2025,RAN,9813.184428103688
XE25,2025,PDRIR,486.6860245793709
XE25,2025,WHTIR,579.6940607756509
XE25,2025,GROIR,3433.5987014509597
XE25,2025,OSDIR,702.8153215259922
XE25,2025,C_BIR,423.470074695871
XE25,2025,OTH_AIR,2175.006515324722
XE25,2025,PDRRF,1371.4214144293735
XE25,2025,WHTRF,25377.23370753041
XE25,2025,GRORF,26554.59815241065
XE25,2025,OSDRF,14405.758605959225
XE25,2025,C_BRF,1294.5000889587698
XE25,2025,OTH_ARF,12375.15513708003
XE25,2025,CLDEGS,12764.17938616334
XE25,2025,NRFABD,8084.370714187083
XE25,2025,NRGABD,8323.833797345153
XE25,2025,DEF,34.311574293904954
XE25,2025,DEG,3.012178141999206
XE25,2025,NRFABDCUM,10072.705930010214
XE25,2025,NRGABDCUM,15480.358088232177
XE25,2030,FRS,100593.44547039169
XE25,2030,GL,125279.61329869847
XE25,2030,CL,88152.42939670046
XE25,2030,CROP_FLW,5385.4679341043775
XE25,2030,PAS,55004.75691634359
XE25,2030,SL,15514.90932473729
XE25,2030,OL,109503.41441607117
XE25,2030,PRMFRS,53004.81085657389
XE25,2030,SECFRS,47588.6346138178
XE25,2030,MNGFRS,87979.05841435282
XE25,2030,UMNFRS,12614.387056038964
XE25,2030,NRMFRS,100593.4451497948
XE25,2030,AGOFRS,15242.450268982615
XE25,2030,PRMGL,76063.38862191718
XE25,2030,SECGL,49216.22467678126
XE25,2030,MNGPAS,45191.57344171116
XE25,2030,RAN,9813.18347463246
XE25,2030,PDRIR,486.38424065915405
XE25,2030,WHTIR,579.6232202340658
XE25,2030,GROIR,3430.5109848584066
XE25,2030,OSDIR,702.2427861905983
XE25,2030,C_BIR,421.8848511380266
XE25,2030,OTH_AIR,2173.4687903209333
XE25,2030,PDRRF,1410.2649453872555
XE25,2030,WHTRF,25125.0816013175
XE25,2030,GRORF,26384.06024286468
XE25,2030,OSDRF,14525.404110220145
XE25,2030,C_BRF,1328.0524321762841
XE25,2030,OTH_ARF,11585.452879394807
XE25,2030,CLDEGS,12352.91528022361
XE25,2030,NRFABD,104.42473593766302
XE25,2030,NRGABD,216.9064186825969
XE25,2030,DEF,7991.827077699674
XE25,2030,DEG,7080.040959052088
XE25,2030,NRFABDCUM,4947.993709262471
XE25,2030,NRGABDCUM,10596.02757398662
XE25,2040,FRS,102004.26617394146
XE25,2040,GL,128345.57775897537
XE25,2040,CL,88539.82720443745
XE25,2040,CROP_FLW,5541.679397344014
XE25,2040,PAS,48178.83083702216
XE25,2040,SL,17321.11346972278
XE25,2040,OL,109502.74189618648
XE25,2040,PRMFRS,52284.216215778884
XE25,2040,SECFRS,49720.04995816254
XE25,2040,MNGFRS,89588.101643139
XE25,2040,UMNFRS,12416.164530802505
XE25,2040,NRMFRS,102004.26745471463
XE25,2040,AGOFRS,15122.558022962781
XE25,2040,PRMGL,75876.41429910311
XE25,2040,SECGL,52469.16345987225
XE25,2040,MNGPAS,40573.281411954944
XE25,2040,RAN,7605.5494250672255
XE25,2040,PDRIR,484.8509979417999
XE25,2040,WHTIR,579.2494251416632
XE25,2040,GROIR,3409.66744286485
XE25,2040,OSDIR,700.4287723066826
XE25,2040,C_BIR,418.89673686273994
XE25,2040,OTH_AIR,2169.0066845237184
XE25,2040,PDRRF,1610.872928691105
XE25,2040,WHTRF,25022.849136193865
XE25,2040,GRORF,25811.636471729187
XE25,2040,OSDRF,15673.542062742832
XE25,2040,C_BRF,1538.1764065102927
XE25,2040,OTH_ARF,11120.646185735292
XE25,2040,CLDEGS,12111.742805987937
XE25,2040,NRFABD,2403.2090218121684
XE25,2040,NRGABD,3662.337474012711
XE25,2040,DEF,992.3870374892751
XE25,2040,DEG,596.3744536885085
XE25,2040,NRFABDCUM,7008.813588784819
XE25,2040,NRGABDCUM,14111.243161707303
XE25,2050,FRS,103888.27522291342
XE25,2050,GL,132494.70749727907
XE25,2050,CL,91690.73533773064
XE25,2050,CROP_FLW,5776.139884490437
XE25,2050,PAS,36822.8769192158
XE25,2050,SL,19259.213826956595
XE25,2050,OL,109502.08827642644
XE25,2050,PRMFRS,51216.18386797662
XE25,2050,SECFRS,52672.09135493684
XE25,2050,MNGFRS,91751.21859476091
XE25,2050,UMNFRS,12137.056628152612
XE25,2050,NRMFRS,103888.27247649833
XE25,2050,AGOFRS,15100.007036591393
XE25,2050,PRMGL,75557.7498243561
XE25,2050,SECGL,56936.957672922894
XE25,2050,MNGPAS,31720.947003950867
XE25,2050,RAN,5101.929915265004
XE25,2050,PDRIR,482.0261491206922
XE25,2050,WHTIR,578.5854107009607
XE25,2050,GROIR,3365.642460564181
XE25,2050,OSDIR,698.1577226898237
XE25,2050,C_BIR,414.70370931130554
XE25,2050,OTH_AIR,2162.585792236206
XE25,2050,PDRRF,1997.29957160563
XE25,2050,WHTRF,26080.84815131795
XE25,2050,GRORF,25406.515642331746
XE25,2050,OSDRF,17323.69717974352
XE25,2050,C_BRF,1836.2011264191683
XE25,2050,OTH_ARF,11344.472455262412
XE25,2050,CLDEGS,12138.031691666678
XE25,2050,NRFABD,3585.429857590045
XE25,2050,NRGABD,5444.779301275422
XE25,2050,DEF,1701.4235550329988
XE25,2050,DEG,1295.649249817905
XE25,2050,NRFABDCUM,10086.118696804684
XE25,2050,NRGABDCUM,19300.555813275234
XE25,2060,FRS,104403.41917876236
XE25,2060,GL,135261.09864645835
XE25,2060,CL,96005.63029203856
XE25,2060,CROP_FLW,6023.035037422051
XE25,2060,PAS,26900.194610650018
XE25,2060,SL,21339.34679813211
XE25,2060,OL,109501.31220670992
XE25,2060,PRMFRS,49869.60841338962
XE25,2060,SECFRS,54533.8107653726
XE25,2060,MNGFRS,92623.26763979615
XE25,2060,UMNFRS,11780.151538966258
XE25,2060,NRMFRS,104403.41861248229
XE25,2060,AGOFRS,15100.007036591393
XE25,2060,PRMGL,75005.67115889299
XE25,2060,SECGL,60255.427487565496
XE25,2060,MNGPAS,23493.55704388339
XE25,2060,RAN,3406.6375667666316
XE25,2060,PDRIR,476.17668133408046
XE25,2060,WHTIR,577.1548851627792
XE25,2060,GROIR,3328.124400648447
XE25,2060,OSDIR,694.518717561465
XE25,2060,C_BIR,409.0683416232245
XE25,2060,OTH_AIR,2150.901449985796
XE25,2060,PDRRF,2352.9322547168254
XE25,2060,WHTRF,27788.384522214954
XE25,2060,GRORF,25090.220003899398
XE25,2060,OSDRF,19281.367289943653
XE25,2060,C_BRF,2212.6356958988627
XE25,2060,OTH_ARF,11644.147243147281
XE25,2060,CLDEGS,12159.33560878221
XE25,2060,NRFABD,2804.045783425427
XE25,2060,NRGABD,4450.71657855034
XE25,2060,DEF,2288.9023938566943
XE25,2060,DEG,1684.3287110452936
XE25,2060,NRFABDCUM,12434.436530930425
XE25,2060,NRGABDCUM,23477.199873569425
XE25,2070,FRS,104125.12287404783
XE25,2070,GL,136869.2233899146
XE25,2070,CL,98248.37247736855
XE25,2070,CROP_FLW,6131.822543018669
XE25,2070,PAS,20983.486566682786
XE25,2070,SL,23575.537711697867
XE25,2070,OL,109500.47124638547
XE25,2070,PRMFRS,48523.24204372172
XE25,2070,SECFRS,55601.88083032605
XE25,2070,MNGFRS,92838.4814581063
XE25,2070,UMNFRS,11286.64141594152
XE25,2070,NRMFRS,104125.12273067723
XE25,2070,AGOFRS,14993.160387101558
XE25,2070,PRMGL,74371.6271631249
XE25,2070,SECGL,62497.596226789625
XE25,2070,MNGPAS,18465.442536998067
XE25,2070,RAN,2518.044029684705
XE25,2070,PDRIR,471.63096425834505
XE25,2070,WHTIR,575.621624414119
XE25,2070,GROIR,3300.306181676438
XE25,2070,OSDIR,691.4725258769608
XE25,2070,C_BIR,403.05285370015594
XE25,2070,OTH_AIR,2138.5636128726615
XE25,2070,PDRRF,2633.0350319606855
XE25,2070,WHTRF,29444.43037457262
XE25,2070,GRORF,23732.322146517807
XE25,2070,OSDRF,20437.75417846341
XE25,2070,C_BRF,2760.9744740712736
XE25,2070,OTH_ARF,11659.209558684744
XE25,2070,CLDEGS,12085.826744431577
XE25,2070,NRFABD,1809.7440428948157
XE25,2070,NRGABD,3081.8568511971503
XE25,2070,DEF,2088.040490979924
XE25,2070,DEG,1473.731230168003
XE25,2070,NRFABDCUM,13993.064915668874
XE25,2070,NRGABDCUM,26417.413849403296
XE25,2080,FRS,103390.62954545296
XE25,2080,GL,137605.9566039289
XE25,2080,CL,98925.68851441421
XE25,2080,CROP_FLW,6098.160021833008
XE25,2080,PAS,17921.43620861438
XE25,2080,SL,25992.68608777398
XE25,2080,OL,109499.479824085
XE25,2080,PRMFRS,47361.76753613823
XE25,2080,SECFRS,56028.862009314806
XE25,2080,MNGFRS,92664.26027501901
XE25,2080,UMNFRS,10726.369270433886
XE25,2080,NRMFRS,103390.6301745019
XE25,2080,AGOFRS,14873.46325527957
XE25,2080,PRMGL,73841.53499407196
XE25,2080,SECGL,63764.42160985707
XE25,2080,MNGPAS,15825.354382250172
XE25,2080,RAN,2096.081826364215
XE25,2080,PDRIR,468.21537739902004
XE25,2080,WHTIR,574.0213091143594
XE25,2080,GROIR,3278.1568033889994
XE25,2080,OSDIR,688.4970493905685
XE25,2080,C_BIR,396.64887770534386
XE25,2080,OTH_AIR,2124.933979886842
XE25,2080,PDRRF,2725.503456393619
XE25,2080,WHTRF,30476.879247984107
XE25,2080,GRORF,22427.70667547201
XE25,2080,OSDRF,21070.60888877838
XE25,2080,C_BRF,3428.375681357943
XE25,2080,OTH_ARF,11266.14134946056
XE25,2080,CLDEGS,11911.486733998088
XE25,2080,NRFABD,954.6731083197172
XE25,2080,NRGABD,1846.0639199189714
XE25,2080,DEF,1689.1658078656117
XE25,2080,DEG,1109.3288693566715
XE25,2080,NRFABDCUM,14771.467671031704
XE25,2080,NRGABDCUM,28121.99891501405
XE25,2090,FRS,103133.26342194885
XE25,2090,GL,138529.30159801705
XE25,2090,CL,98370.4119003217
XE25,2090,CROP_FLW,6034.9542398414205
XE25,2090,PAS,15261.672286467494
XE25,2090,SL,28606.115905362058
XE25,2090,OL,109498.31763380095
XE25,2090,PRMFRS,46607.10606683738
XE25,2090,SECFRS,56526.1573551115
XE25,2090,MNGFRS,92821.43390895778
XE25,2090,UMNFRS,10311.829512991011
XE25,2090,NRMFRS,103133.26480694744
XE25,2090,AGOFRS,14747.733599868756
XE25,2090,PRMGL,73408.58344250912
XE25,2090,SECGL,65120.7181555078
XE25,2090,MNGPAS,13523.06563978036
XE25,2090,RAN,1738.6066466871423
XE25,2090,PDRIR,465.017645896637
XE25,2090,WHTIR,572.5031002398385
XE25,2090,GROIR,3252.002883772438
XE25,2090,OSDIR,685.864863618431
XE25,2090,C_BIR,390.6625787110728
XE25,2090,OTH_AIR,2106.233846475012
XE25,2090,PDRRF,2758.9617406772522
XE25,2090,WHTRF,30805.763695162488
XE25,2090,GRORF,21215.69111628626
XE25,2090,OSDRF,21589.238197064977
XE25,2090,C_BRF,3841.4485219594376
XE25,2090,OTH_ARF,10687.026619558781
XE25,2090,CLDEGS,11771.93191037053
XE25,2090,NRFABD,875.0331942876611
XE25,2090,NRGABD,1713.0905483677682
XE25,2090,DEF,1132.397932793273
XE25,2090,DEG,789.7446991468764
XE25,2090,NRFABDCUM,15496.940414896017
XE25,2090,NRGABDCUM,29718.68664270801
XE25,2100,FRS,103045.95484707423
XE25,2100,GL,139330.8483726685
XE25,2100,CL,97010.351856912
XE25,2100,CROP_FLW,5988.913791683799
XE25,2100,PAS,13129.538703579214
XE25,2100,SL,31431.421126838555
XE25,2100,OL,109497.00813751602
XE25,2100,PRMFRS,46183.73258773929
XE25,2100,SECFRS,56862.22225933505
XE25,2100,MNGFRS,92946.54926943201
XE25,2100,UMNFRS,10099.405577642106
XE25,2100,NRMFRS,103045.95906377638
XE25,2100,AGOFRS,14648.310044276746
XE25,2100,PRMGL,73189.68946784054
XE25,2100,SECGL,66141.15890482793
XE25,2100,MNGPAS,11673.142346700763
XE25,2100,RAN,1456.3963568784573
XE25,2100,PDRIR,446.15378421504096
XE25,2100,WHTIR,571.3779441589837
XE25,2100,GROIR,3218.588170552481
XE25,2100,OSDIR,683.7195871610434
XE25,2100,C_BIR,385.727279963051
XE25,2100,OTH_AIR,2089.5796759932264
XE25,2100,PDRRF,2653.0885639072085
XE25,2100,WHTRF,30670.507681471598
XE25,2100,GRORF,20010.545202949106
XE25,2100,OSDRF,21894.263021467832
XE25,2100,C_BRF,4033.4160348887012
XE25,2100,OTH_ARF,10353.383366200622
XE25,2100,CLDEGS,11668.881014495231
XE25,2100,NRFABD,677.1830121954345
XE25,2100,NRGABD,1374.5335999724427
XE25,2100,DEF,764.4873703678142
XE25,2100,DEG,572.9865522031415
XE25,2100,NRFABDCUM,16002.428245508596
XE25,2100,NRGABDCUM,30926.90471026949
XER,2005,FRS,49198.44788996933
XER,2005,GL,21778.407835883012
XER,2005,CL,15322.952715640316
XER,2005,CROP_FLW,1566.6166815908548
XER,2005,PAS,12293.359455962709
XER,2005,SL,1343.481230442618
XER,2005,OL,34733.27310960935
XER,2005,PRMFRS,24154.0437860202
XER,2005,SECFRS,25044.40410394913
XER,2005,MNGFRS,32900.6489897991
XER,2005,UMNFRS,16297.798900170252
XER,2005,NRMFRS,49198.44788996932
XER,2005,AGOFRS,5661.159880991617
XER,2005,PRMGL,16672.818190475842
XER,2005,SECGL,5105.589645407162
XER,2005,MNGPAS,9601.08087318397
XER,2005,RAN,2692.2785827787256
XER,2005,PDRIR,7.092201127656649
XER,2005,WHTIR,136.38004619315873
XER,2005,GROIR,195.05019012685995
XER,2005,OSDIR,113.06252413734711
XER,2005,C_BIR,3.6318724663080557
XER,2005,OTH_AIR,155.6055149455879
XER,2005,PDRRF,1.7836371824622397
XER,2005,WHTRF,4534.706213641151
XER,2005,GRORF,6307.781375512504
XER,2005,OSDRF,2167.686294547889
XER,2005,C_BRF,86.6728613685283
XER,2005,OTH_ARF,1613.499984390856
XER,2005,CLDEGS,1602.0349689847467
XER,2010,FRS,45593.76556253168
XER,2010,GL,20013.55514862091
XER,2010,CL,19712.02664974849
XER,2010,CROP_FLW,2549.2358449508133
XER,2010,PAS,12291.200817145484
XER,2010,SL,1343.4804297021983
XER,2010,OL,34733.274754581886
XER,2010,PRMFRS,22486.807872567748
XER,2010,SECFRS,23106.95768996393
XER,2010,MNGFRS,29413.41505621713
XER,2010,UMNFRS,16180.350506314571
XER,2010,NRMFRS,45593.76724268635
XER,2010,AGOFRS,5661.159024045096
XER,2010,PRMGL,15942.269944551468
XER,2010,SECGL,4071.2852040694497
XER,2010,MNGPAS,9599.81122168016
XER,2010,RAN,2691.3895954653212
XER,2010,PDRIR,7.082993086406642
XER,2010,WHTIR,136.34502947471336
XER,2010,GROIR,194.95114491094068
XER,2010,OSDIR,113.04885578490341
XER,2010,C_BIR,3.621913889870961
XER,2010,OTH_AIR,155.52845739274733
XER,2010,PDRRF,9.16316599764715
XER,2010,WHTRF,4655.730359692025
XER,2010,GRORF,7539.209416052494
XER,2010,OSDRF,3052.42869989959
XER,2010,C_BRF,132.44180209406647
XER,2010,OTH_ARF,3712.47480661118
XER,2010,CLDEGS,1715.801417856989
XER,2010,NRFABD,0.0007186434236566977
XER,2010,NRGABD,0.004552939020906341
XER,2010,DEF,3604.6813659263935
XER,2010,DEG,1764.856464951401
XER,2010,NRFABDCUM,0.0006577982328078045
XER,2010,NRGABDCUM,0.004153851254294789
XER,2015,FRS,47446.48814045453
XER,2015,GL,21412.81921382723
XER,2015,CL,18203.541992968363
XER,2015,CROP_FLW,1973.6615352072777
XER,2015,PAS,12466.753359486069
XER,2015,OL,34733.27486411709
XER,2015,PRMFRS,22459.3998155319
XER,2015,SECFRS,24987.088324922603
XER,2015,MNGFRS,31304.27035316925
XER,2015,UMNFRS,16142.217787285237
XER,2015,NRMFRS,47446.48690064421
XER,2015,AGOFRS,5587.471122291829
XER,2015,PRMGL,15900.653173429448
XER,2015,SECGL,5512.166040397788
XER,2015,MNGPAS,9775.866353792853
XER,2015,RAN,2690.887005693226
XER,2015,PDRIR,7.082229738025179
XER,2015,WHTIR,136.3445058173301
XER,2015,GROIR,192.3032486499309
XER,2015,OSDIR,113.0474677853424
XER,2015,C_BIR,2.049333640734595
XER,2015,OTH_AIR,122.87125124311434
XER,2015,PDRRF,9.185692187123049
XER,2015,WHTRF,4666.963191184797
XER,2015,GRORF,7285.187075409772
XER,2015,OSDRF,3268.1776601102124
XER,2015,C_BRF,103.31256927740951
XER,2015,OTH_ARF,2297.0184611820396
XER,2015,CLDEGS,1661.5756511936174
XER,2015,NRFABD,1918.629682945819
XER,2015,NRGABD,1441.1579048747335
XER,2015,DEF,65.9083448333116
XER,2015,DEG,41.89371614223183
XER,2015,NRFABDCUM,437.7408982286892
XER,2015,NRGABDCUM,675.7962101741942
XER,2020,FRS,47032.894401036625
XER,2020,GL,21221.301236052957
XER,2020,CL,18022.693600556075
XER,2020,CROP_FLW,1539.6612908868974
XER,2020,PAS,12149.495005116201
XER,2020,SL,1537.236167617622
XER,2020,OL,34733.25742480412
XER,2020,PRMFRS,22436.693740684368
XER,2020,SECFRS,24596.2006603523
