G,Rall,Value
28267,CAN_NWTT,1.0
28268,CAN,1.0
28268,CAN_NWTT,1.0
28269,CAN,1.0
28269,CAN_NWTT,1.0
28270,CAN,1.0
28270,CAN_NWTT,1.0
28271,CAN,1.0
28271,CAN_NWTT,1.0
28272,CAN,1.0
28272,CAN_NWTT,1.0
28273,CAN,1.0
28273,CAN_NWTT,1.0
28274,CAN,1.0
28274,CAN_NWTT,1.0
28275,CAN,1.0
28275,CAN_NWTT,1.0
28276,CAN,1.0
28276,CAN_NWTT,1.0
28277,CAN,1.0
28277,CAN_NWTT,1.0
28278,CAN,1.0
28278,CAN_NWTT,1.0
28279,CAN,1.0
28279,CAN_NWTT,1.0
28280,CAN,1.0
28280,CAN_NWTT,1.0
28281,CAN,1.0
28281,CAN_NWTT,1.0
28282,CAN,1.0
28282,CAN_NWTT,1.0
28283,CAN,1.0
28283,CAN_NWTT,1.0
28284,CAN,1.0
28284,CAN_NWTT,1.0
28285,CAN,1.0
28285,CAN_NWTT,1.0
28286,CAN,1.0
28286,CAN_NWTT,1.0
28287,CAN,1.0
28287,CAN_NWTT,1.0
28288,CAN,1.0
28288,CAN_NWTT,1.0
28289,CAN,1.0
28289,CAN_NWTT,1.0
28290,CAN,1.0
28290,CAN_NWTT,1.0
28291,CAN,1.0
28291,CAN_NWTT,1.0
28292,CAN,1.0
28292,CAN_NWTT,1.0
28293,CAN,1.0
28293,CAN_NWTT,1.0
28294,CAN,1.0
28294,CAN_NWTT,1.0
28295,CAN,1.0
28295,CAN_NWTT,1.0
28296,CAN,1.0
28296,CAN_NWTT,1.0
28297,CAN,1.0
28297,CAN_NWTT,1.0
28298,CAN,1.0
28298,CAN_NWTT,1.0
28299,CAN,1.0
28299,CAN_NWTT,1.0
28300,CAN,1.0
28300,CAN_NWTT,1.0
28301,CAN,1.0
28301,CAN_NWTT,1.0
28302,CAN,1.0
28302,CAN_NWTT,1.0
28303,CAN,1.0
28303,CAN_NWTT,1.0
28304,CAN,1.0
28304,CAN_NWTT,1.0
28305,CAN,1.0
28305,CAN_NWTT,1.0
28306,CAN,1.0
28306,CAN_NWTT,1.0
28331,XLM,1.0
28331,GRL,1.0
28331,GRL_AOIS,1.0
28332,XLM,1.0
28332,GRL,1.0
28332,GRL_AOIS,1.0
28333,XLM,1.0
28333,GRL,1.0
28333,GRL_AOIS,1.0
28334,XLM,1.0
28334,GRL,1.0
28334,GRL_AOIS,1.0
28335,XLM,1.0
28335,GRL,1.0
28335,GRL_AOIS,1.0
28336,XLM,1.0
28336,GRL,1.0
28336,GRL_AOIS,1.0
28337,XLM,1.0
28337,GRL,1.0
28337,GRL_AOIS,1.0
28338,XLM,1.0
28338,GRL,1.0
28338,GRL_AOIS,1.0
28339,XLM,1.0
28339,GRL,1.0
28339,GRL_AOIS,1.0
28340,XLM,1.0
28340,GRL,1.0
28340,GRL_AOIS,1.0
28341,XLM,1.0
28341,GRL,1.0
28341,GRL_AOIS,1.0
28342,XLM,1.0
28342,GRL,1.0
28342,GRL_AOIS,1.0
28343,XLM,1.0
28343,GRL,1.0
28343,GRL_AOIS,1.0
28344,XLM,1.0
28344,GRL,1.0
28344,GRL_AOIS,1.0
28345,XLM,1.0
28345,GRL,1.0
28345,GRL_AOIS,1.0
28346,XLM,1.0
28346,GRL,1.0
28346,GRL_AOIS,1.0
28347,XLM,1.0
28347,GRL,1.0
28347,GRL_AOIS,1.0
28348,XLM,1.0
28348,GRL,1.0
28348,GRL_AOIS,1.0
28349,XLM,1.0
28349,GRL,1.0
28349,GRL_AOIS,1.0
28350,XLM,1.0
28350,GRL,1.0
28350,GRL_AOIS,1.0
28351,XLM,1.0
28351,GRL,1.0
28351,GRL_AOIS,1.0
28352,XLM,1.0
28352,GRL,1.0
28352,GRL_AOIS,1.0
28353,XLM,1.0
28353,GRL,1.0
28353,GRL_AOIS,1.0
28354,XLM,1.0
28354,GRL,1.0
28354,GRL_AOIS,1.0
28355,XLM,1.0
28355,GRL,1.0
28355,GRL_AOIS,1.0
28356,XLM,1.0
28356,GRL,1.0
28356,GRL_AOIS,1.0
28357,XLM,1.0
28357,GRL,1.0
28357,GRL_AOIS,1.0
28358,XLM,1.0
28358,GRL,1.0
28358,GRL_AOIS,1.0
28359,XLM,1.0
28359,GRL,1.0
28359,GRL_AOIS,1.0
28360,XLM,1.0
28360,GRL,1.0
28360,GRL_AOIS,1.0
28361,XLM,1.0
28361,GRL,1.0
28361,GRL_AOIS,1.0
28362,XLM,1.0
28362,GRL,1.0
28362,GRL_AOIS,1.0
28363,XLM,1.0
28363,GRL,1.0
28363,GRL_AOIS,1.0
28364,XLM,1.0
28364,GRL,1.0
28364,GRL_AOIS,1.0
28365,XLM,1.0
28365,GRL,1.0
28365,GRL_AOIS,1.0
28366,XLM,1.0
28366,GRL,1.0
28366,GRL_AOIS,1.0
28367,XLM,1.0
28367,GRL,1.0
28367,GRL_AOIS,1.0
28368,XLM,1.0
28368,GRL,1.0
28368,GRL_AOIS,1.0
28369,XLM,1.0
28369,GRL,1.0
28369,GRL_AOIS,1.0
28370,XLM,1.0
28370,GRL,1.0
28370,GRL_AOIS,1.0
28371,XLM,1.0
28371,GRL,1.0
28371,GRL_AOIS,1.0
28372,XLM,1.0
28372,GRL,1.0
28372,GRL_AOIS,1.0
28373,XLM,1.0
28373,GRL,1.0
28373,GRL_AOIS,1.0
28374,XLM,1.0
28374,GRL,1.0
28374,GRL_AOIS,1.0
28375,XLM,1.0
28375,GRL,1.0
28375,GRL_AOIS,1.0
28376,XLM,1.0
28376,GRL,1.0
28376,GRL_AOIS,1.0
28377,XLM,1.0
28377,GRL,1.0
28377,GRL_AOIS,1.0
28378,XLM,1.0
28378,GRL,1.0
28378,GRL_AOIS,1.0
28379,XLM,1.0
28379,GRL,1.0
28379,GRL_AOIS,1.0
28380,XLM,1.0
28380,GRL,1.0
28380,GRL_AOIS,1.0
28381,XLM,1.0
28381,GRL,1.0
28381,GRL_AOIS,1.0
28382,XLM,1.0
28382,GRL,1.0
28382,GRL_AOIS,1.0
28383,XLM,1.0
28383,GRL,1.0
28383,GRL_AOIS,1.0
28384,XLM,1.0
28384,GRL,1.0
28384,GRL_AOIS,1.0
28385,XLM,1.0
28385,GRL,1.0
28385,GRL_AOIS,1.0
28386,XLM,1.0
28386,GRL,1.0
28386,GRL_AOIS,1.0
28387,XLM,1.0
28387,GRL,1.0
28387,GRL_AOIS,1.0
28388,XLM,1.0
28388,GRL,1.0
28388,GRL_AOIS,1.0
28389,XLM,1.0
28389,GRL,1.0
28389,GRL_AOIS,1.0
28390,XLM,1.0
28390,GRL,1.0
28390,GRL_AOIS,1.0
28391,XLM,1.0
28391,GRL,1.0
28391,GRL_AOIS,1.0
28392,XLM,1.0
28392,GRL,1.0
28392,GRL_AOIS,1.0
28393,XLM,1.0
28393,GRL,1.0
28393,GRL_AOIS,1.0
28394,XLM,1.0
28394,GRL,1.0
28394,GRL_AOIS,1.0
28395,XLM,1.0
28395,GRL,1.0
28395,GRL_AOIS,1.0
28396,XLM,1.0
28396,GRL,1.0
28396,GRL_AOIS,1.0
28397,XLM,1.0
28397,GRL,1.0
28397,GRL_AOIS,1.0
28478,XER,1.0
28478,NOR,1.0
28478,NOR_SNCC,1.0
28479,XER,1.0
28479,NOR,1.0
28479,NOR_SNCC,1.0
28480,XER,1.0
28480,NOR,1.0
28480,NOR_SNCC,1.0
28481,XER,1.0
28481,NOR,1.0
28481,NOR_SNCC,1.0
28482,XER,1.0
28482,NOR,1.0
28482,NOR_SNCC,1.0
28483,XER,1.0
28483,NOR,1.0
28483,NOR_SNCC,1.0
28484,XER,1.0
28484,NOR,1.0
28484,NOR_SNCC,1.0
28485,XER,1.0
28485,NOR,1.0
28485,NOR_SNCC,1.0
28486,XER,1.0
28486,NOR,1.0
28486,NOR_SNCC,1.0
28487,XER,1.0
28487,NOR,1.0
28487,NOR_SNCC,1.0
28488,XER,1.0
28488,NOR,1.0
28488,NOR_SNCC,1.0
28489,XER,1.0
28489,NOR,1.0
28489,NOR_SNCC,1.0
28490,XER,1.0
28490,NOR,1.0
28490,NOR_SNCC,1.0
28491,XER,1.0
28491,NOR,1.0
28491,NOR_SNCC,1.0
28492,XER,1.0
28492,NOR,1.0
28492,NOR_SNCC,1.0
28493,XER,1.0
28493,NOR,1.0
28493,NOR_SNCC,1.0
28494,XER,1.0
28494,NOR,1.0
28494,NOR_SNCC,1.0
28495,XE25,0.010000000000000002
28495,XER,0.99
28495,FIN,0.01
28495,NOR,0.99
28495,FIN_SNCC,0.010000000000000002
28495,NOR_SNCC,0.99
28496,XE25,0.1717171717171717
28496,XER,0.8282828282828283
28496,FIN,0.1717171717171717
28496,NOR,0.8282828282828283
28496,FIN_SNCC,0.1717171717171717
28496,NOR_SNCC,0.8282828282828283
28497,XER,1.0
28497,NOR,1.0
28497,NOR_SNCC,1.0
28498,XER,1.0
28498,NOR,1.0
28498,NOR_SNCC,1.0
28499,XER,1.0
28499,NOR,1.0
28499,NOR_SNCC,1.0
28500,XER,1.0
28500,NOR,1.0
28500,NOR_SNCC,1.0
28501,XER,1.0
28501,NOR,1.0
28501,NOR_SNCC,1.0
28502,XER,1.0
28502,NOR,1.0
28502,NOR_SNCC,1.0
28503,XER,1.0
28503,NOR,1.0
28503,NOR_SNCC,1.0
28557,CIS,1.0
28557,RUS,1.0
28558,CIS,1.0
28558,RUS,1.0
28558,RUS_SNCO,1.0
28559,CIS,1.0
28559,RUS,1.0
28559,RUS_SNCO,1.0
28560,CIS,1.0
28560,RUS,1.0
28560,RUS_SNCO,1.0
28561,CIS,1.0
28561,RUS,1.0
28561,RUS_SNCO,1.0
28574,CIS,1.0
28574,RUS,1.0
28575,CIS,1.0
28575,RUS,1.0
28575,RUS_SNCO,1.0
28576,CIS,1.0
28576,RUS,1.0
28576,RUS_SNCO,1.0
28577,CIS,1.0
28577,RUS,1.0
28577,RUS_SNCO,1.0
28578,CIS,1.0
28578,RUS,1.0
28578,RUS_SNCO,1.0
28579,CIS,1.0
28579,RUS,1.0
28579,RUS_SNCO,1.0
28580,CIS,1.0
28580,RUS,1.0
28580,RUS_SNCO,1.0
28581,CIS,1.0
28581,RUS,1.0
28581,RUS_SNCO,1.0
28582,CIS,1.0
28582,RUS,1.0
28582,RUS_SNCO,1.0
28583,CIS,1.0
28583,RUS,1.0
28583,RUS_SNCO,1.0
28584,CIS,1.0
28584,RUS,1.0
28584,RUS_SNCO,1.0
28585,CIS,1.0
28585,RUS,1.0
28585,RUS_SNCO,1.0
28586,CIS,1.0
28586,RUS,1.0
28586,RUS_SNCO,1.0
28588,CIS,1.0
28588,RUS,1.0
28588,RUS_SNCO,1.0
28589,CIS,1.0
28589,RUS,1.0
28589,RUS_SNCO,1.0
28590,CIS,1.0
28590,RUS,1.0
28590,RUS_SNCO,1.0
28591,CIS,1.0
28591,RUS,1.0
28591,RUS_SNCO,1.0
28592,CIS,1.0
28592,RUS,1.0
28592,RUS_SNCO,1.0
28593,CIS,1.0
28593,RUS,1.0
28593,RUS_SNCO,1.0
28594,CIS,1.0
28594,RUS,1.0
28594,RUS_SNCO,1.0
28595,CIS,1.0
28595,RUS,1.0
28595,RUS_SNCO,1.0
28596,CIS,1.0
28596,RUS,1.0
28596,RUS_SNCO,1.0
28597,CIS,1.0
28597,RUS,1.0
28597,RUS_SNCO,1.0
28598,CIS,1.0
28598,RUS,1.0
28598,RUS_SNCO,1.0
28599,CIS,1.0
28599,RUS,1.0
28599,RUS_SNCO,1.0
28600,CIS,1.0
28600,RUS,1.0
28600,RUS_SNCO,1.0
28601,CIS,1.0
28601,RUS,1.0
28601,RUS_SNCO,1.0
28602,CIS,1.0
28602,RUS,1.0
28602,RUS_SNCO,1.0
28603,CIS,1.0
28603,RUS,1.0
28603,RUS_SNCO,1.0
28604,CIS,1.0
28604,RUS,1.0
28604,RUS_SNCO,1.0
28605,CIS,1.0
28605,RUS,1.0
28605,RUS_SNCO,1.0
28606,CIS,1.0
28606,RUS,1.0
28606,RUS_SNCO,1.0
28607,CIS,1.0
28607,RUS,1.0
28607,RUS_SNCO,1.0
28608,CIS,1.0
28608,RUS,1.0
28608,RUS_SNCO,1.0
28609,CIS,1.0
28609,RUS,1.0
28609,RUS_SNCO,1.0
28610,CIS,1.0
28610,RUS,1.0
28610,RUS_SNCO,1.0
28611,CIS,1.0
28611,RUS,1.0
28611,RUS_SNCO,0.44000000000000006
28611,RUS_YENS,0.56
28612,CIS,1.0
28612,RUS,1.0
28612,RUS_YENS,1.0
28613,CIS,1.0
28613,RUS,1.0
28613,RUS_YENS,1.0
28614,CIS,1.0
28614,RUS,1.0
28614,RUS_SNCO,0.04
28614,RUS_YENS,0.96
28615,CIS,1.0
28615,RUS,1.0
28615,RUS_SNCO,0.6
28615,RUS_YENS,0.39999999999999997
28616,CIS,1.0
28616,RUS,1.0
28616,RUS_SNCO,1.0
28617,CIS,1.0
28617,RUS,1.0
28617,RUS_SNCO,1.0
28618,CIS,1.0
28618,RUS,1.0
28618,RUS_SNCO,1.0
28619,CIS,1.0
28619,RUS,1.0
28619,RUS_SNCO,1.0
28620,CIS,1.0
28620,RUS,1.0
28620,RUS_SNCO,1.0
28621,CIS,1.0
28621,RUS,1.0
28621,RUS_SNCO,1.0
28622,CIS,1.0
28622,RUS,1.0
28622,RUS_SNCO,1.0
28623,CIS,1.0
28623,RUS,1.0
28623,RUS_SNCO,1.0
28624,CIS,1.0
28624,RUS,1.0
28624,RUS_SNCO,1.0
28625,CIS,1.0
28625,RUS,1.0
28625,RUS_SNCO,1.0
28626,CIS,1.0
28626,RUS,1.0
28626,RUS_SNCO,1.0
28627,CIS,1.0
28627,RUS,1.0
28627,RUS_SNCO,1.0
28628,CIS,1.0
28628,RUS,1.0
28628,RUS_SNCO,1.0
28629,CIS,1.0
28629,RUS,1.0
28629,RUS_SNCO,1.0
28630,CIS,1.0
28630,RUS,1.0
28630,RUS_SNCO,1.0
28631,CIS,1.0
28631,RUS,1.0
28631,RUS_SNCO,1.0
28632,CIS,1.0
28632,RUS,1.0
28632,RUS_SNCO,1.0
28633,CIS,1.0
28633,RUS,1.0
28633,RUS_SNCO,1.0
28634,CIS,1.0
28634,RUS,1.0
28634,RUS_SNCO,1.0
28635,CIS,1.0
28635,RUS,1.0
28635,RUS_SNCO,1.0
28636,CIS,1.0
28636,RUS,1.0
28636,RUS_SNCO,1.0
28637,CIS,1.0
28637,RUS,1.0
28637,RUS_SNCO,1.0
28638,CIS,1.0
28638,RUS,1.0
28638,RUS_SNCO,1.0
28639,CIS,1.0
28639,RUS,1.0
28639,RUS_SNCO,1.0
28640,CIS,1.0
28640,RUS,1.0
28640,RUS_SNCO,1.0
28641,CIS,1.0
28641,RUS,1.0
28641,RUS_SNCO,1.0
28642,CIS,1.0
28642,RUS,1.0
28642,RUS_SNCO,1.0
28643,CIS,1.0
28643,RUS,1.0
28643,RUS_SNCO,1.0
28644,CIS,1.0
28644,RUS,1.0
28644,RUS_SNCO,1.0
28645,CIS,1.0
28645,RUS,1.0
28645,RUS_SNCO,1.0
28646,CIS,1.0
28646,RUS,1.0
28646,RUS_SNCO,1.0
28647,CIS,1.0
28647,RUS,1.0
28647,RUS_SNCO,1.0
28648,CIS,1.0
28648,RUS,1.0
28648,RUS_SNCO,1.0
28649,CIS,1.0
28649,RUS,1.0
28649,RUS_SNCO,1.0
28650,CIS,1.0
28650,RUS,1.0
28650,RUS_SNCO,1.0
28651,CIS,1.0
28651,RUS,1.0
28651,RUS_SNCO,1.0
28652,CIS,1.0
28652,RUS,1.0
28652,RUS_SNCO,1.0
28653,CIS,1.0
28653,RUS,1.0
28653,RUS_SNCO,1.0
28654,CIS,1.0
28654,RUS,1.0
28654,RUS_SNCO,1.0
28655,CIS,1.0
28655,RUS,1.0
28655,RUS_SNCO,1.0
28656,CIS,1.0
28656,RUS,1.0
28656,RUS_SNCO,1.0
28657,CIS,1.0
28657,RUS,1.0
28657,RUS_SNCO,1.0
28658,CIS,1.0
28658,RUS,1.0
28658,RUS_SNCO,1.0
28659,CIS,1.0
28659,RUS,1.0
28659,RUS_SNCO,1.0
28660,CIS,1.0
28660,RUS,1.0
28660,RUS_SNCO,1.0
28661,CIS,1.0
28661,RUS,1.0
28661,RUS_SNCO,1.0
28662,CIS,1.0
28662,RUS,1.0
28662,RUS_SNCO,1.0
28663,CIS,1.0
28663,RUS,1.0
28663,RUS_SNCO,1.0
28664,CIS,1.0
28664,RUS,1.0
28664,RUS_SNCO,1.0
28665,CIS,1.0
28665,RUS,1.0
28665,RUS_SNCO,1.0
28666,CIS,1.0
28666,RUS,1.0
28666,RUS_SNCO,1.0
28667,CIS,1.0
28667,RUS,1.0
28667,RUS_SNCO,1.0
28668,CIS,1.0
28668,RUS,1.0
28668,RUS_SNCO,1.0
28669,CIS,1.0
28669,RUS,1.0
28669,RUS_SNCO,1.0
28670,CIS,1.0
28670,RUS,1.0
28670,RUS_SNCO,1.0
28671,CIS,1.0
28671,RUS,1.0
28671,RUS_SNCO,1.0
28672,CIS,1.0
28672,RUS,1.0
28672,RUS_SNCO,1.0
28673,CIS,1.0
28673,RUS,1.0
28673,RUS_SNCO,1.0
28674,CIS,1.0
28674,RUS,1.0
28674,RUS_SNCO,1.0
28675,CIS,1.0
28675,RUS,1.0
28675,RUS_SNCO,1.0
28676,CIS,1.0
28676,RUS,1.0
28676,RUS_SNCO,1.0
28677,CIS,1.0
28677,RUS,1.0
28677,RUS_SNCO,1.0
28678,CIS,1.0
28678,RUS,1.0
28678,RUS_SNCO,1.0
28679,CIS,1.0
28679,RUS,1.0
28679,RUS_SNCO,1.0
28680,CIS,1.0
28680,RUS,1.0
28680,RUS_SNCO,1.0
28681,CIS,1.0
28681,RUS,1.0
28681,RUS_LENA,0.16
28681,RUS_SNCO,0.84
28682,CIS,1.0
28682,RUS,1.0
28682,RUS_LENA,0.65
28682,RUS_SNCO,0.35000000000000003
28683,CIS,1.0
28683,RUS,1.0
28683,RUS_LENA,0.7000000000000001
28683,RUS_SNCO,0.3
28684,CIS,1.0
28684,RUS,1.0
28684,RUS_LENA,0.45999999999999996
28684,RUS_SNCO,0.54
28685,CIS,1.0
28685,RUS,1.0
28685,RUS_LENA,0.48
28685,RUS_SNCO,0.52
28686,CIS,1.0
28686,RUS,1.0
28686,RUS_LENA,0.62
28686,RUS_SNCO,0.37999999999999995
28687,CIS,1.0
28687,RUS,1.0
28687,RUS_LENA,0.55
28687,RUS_SNCO,0.44999999999999996
28688,CIS,1.0
28688,RUS,1.0
28688,RUS_LENA,0.7900000000000001
28688,RUS_SNCO,0.21000000000000005
28689,CIS,1.0
28689,RUS,1.0
28689,RUS_LENA,1.0
28690,CIS,1.0
28690,RUS,1.0
28690,RUS_LENA,1.0
28691,CIS,1.0
28691,RUS,1.0
28691,RUS_LENA,1.0
28692,CIS,1.0
28692,RUS,1.0
28692,RUS_LENA,1.0
28693,CIS,1.0
28693,RUS,1.0
28693,RUS_LENA,1.0
28694,CIS,1.0
28694,RUS,1.0
28694,RUS_LENA,1.0
28695,CIS,1.0
28695,RUS,1.0
28695,RUS_LENA,1.0
28696,CIS,1.0
28696,RUS,1.0
28696,RUS_LENA,1.0
28697,CIS,1.0
28697,RUS,1.0
28697,RUS_LENA,1.0
28698,CIS,1.0
28698,RUS,1.0
28698,RUS_LENA,0.7800000000000001
28698,RUS_SWCO,0.22000000000000003
28699,CIS,1.0
28699,RUS,1.0
28699,RUS_LENA,0.01
28699,RUS_SWCO,0.99
28700,CIS,1.0
28700,RUS,1.0
28700,RUS_SWCO,1.0
28701,CIS,1.0
28701,RUS,1.0
28701,RUS_SWCO,1.0
28702,CIS,1.0
28702,RUS,1.0
28702,RUS_SWCO,1.0
28703,CIS,1.0
28703,RUS,1.0
28703,RUS_SWCO,1.0
28704,CIS,1.0
28704,RUS,1.0
28704,RUS_SWCO,1.0
28705,CIS,1.0
28705,RUS,1.0
28705,RUS_SWCO,1.0
28706,CIS,1.0
28706,RUS,1.0
28706,RUS_SWCO,1.0
28707,CIS,1.0
28707,RUS,1.0
28707,RUS_SWCO,1.0
28708,CIS,1.0
28708,RUS,1.0
28708,RUS_SWCO,1.0
28709,CIS,1.0
28709,RUS,1.0
28709,RUS_SWCO,1.0
28710,CIS,1.0
28710,RUS,1.0
28710,RUS_SWCO,1.0
28711,CIS,1.0
28711,RUS,1.0
28711,RUS_SWCO,1.0
28712,CIS,1.0
28712,RUS,1.0
28712,RUS_SWCO,1.0
28713,CIS,1.0
28713,RUS,1.0
28713,RUS_SWCO,1.0
28714,CIS,1.0
28714,RUS,1.0
28714,RUS_SWCO,1.0
28715,CIS,1.0
28715,RUS,1.0
28715,RUS_SWCO,1.0
28716,CIS,1.0
28716,RUS,1.0
28716,RUS_SWCO,1.0
28717,CIS,1.0
28717,RUS,1.0
28717,RUS_SWCO,1.0
28718,CIS,1.0
28718,RUS,1.0
28718,RUS_SWCO,1.0
28719,CIS,1.0
28719,RUS,1.0
28719,RUS_SWCO,1.0
28720,CIS,1.0
28720,RUS,1.0
28720,RUS_SWCO,1.0
28721,CIS,1.0
28721,RUS,1.0
28721,RUS_SWCO,1.0
28722,CIS,1.0
28722,RUS,1.0
28722,RUS_SWCO,1.0
28723,CIS,1.0
28723,RUS,1.0
28723,RUS_SWCO,1.0
28724,CIS,1.0
28724,RUS,1.0
28724,RUS_SWCO,1.0
28725,CIS,1.0
28725,RUS,1.0
28725,RUS_SWCO,1.0
28726,CIS,1.0
28726,RUS,1.0
28726,RUS_SWCO,1.0
28727,CIS,1.0
28727,RUS,1.0
28727,RUS_SWCO,1.0
28728,CIS,1.0
28728,RUS,1.0
28728,RUS_SWCO,1.0
28729,CIS,1.0
28729,RUS,1.0
28729,RUS_SWCO,1.0
28730,CIS,1.0
28730,RUS,1.0
28730,RUS_SWCO,1.0
28731,CIS,1.0
28731,RUS,1.0
28731,RUS_SWCO,1.0
28732,CIS,1.0
28732,RUS,1.0
28732,RUS_SWCO,1.0
28733,CIS,1.0
28733,RUS,1.0
28733,RUS_SWCO,1.0
28734,CIS,1.0
28734,RUS,1.0
28734,RUS_SWCO,1.0
28735,CIS,1.0
28735,RUS,1.0
28735,RUS_SWCO,1.0
28736,CIS,1.0
28736,RUS,1.0
28736,RUS_SWCO,1.0
28737,CIS,1.0
28737,RUS,1.0
28737,RUS_SWCO,1.0
28738,CIS,1.0
28738,RUS,1.0
28738,RUS_SWCO,1.0
28739,CIS,1.0
28739,RUS,1.0
28739,RUS_SWCO,1.0
28740,CIS,1.0
28740,RUS,1.0
28740,RUS_SWCO,1.0
28741,CIS,1.0
28741,RUS,1.0
28741,RUS_SWCO,1.0
28742,CIS,1.0
28742,RUS,1.0
28742,RUS_SWCO,1.0
28743,CIS,1.0
28743,RUS,1.0
28743,RUS_SWCO,1.0
28744,CIS,1.0
28744,RUS,1.0
28744,RUS_SWCO,1.0
28745,CIS,1.0
28745,RUS,1.0
28745,RUS_SWCO,1.0
28746,CIS,1.0
28746,RUS,1.0
28746,RUS_SWCO,1.0
28747,CIS,1.0
28747,RUS,1.0
28747,RUS_SWCO,1.0
28748,CIS,1.0
28748,RUS,1.0
28748,RUS_SWCO,1.0
28749,CIS,1.0
28749,RUS,1.0
28749,RUS_SWCO,1.0
28750,CIS,1.0
28750,RUS,1.0
28750,RUS_SWCO,1.0
28751,CIS,1.0
28751,RUS,1.0
28751,RUS_SWCO,1.0
28752,CIS,1.0
28752,RUS,1.0
28752,RUS_SWCO,1.0
28753,CIS,1.0
28753,RUS,1.0
28753,RUS_SWCO,1.0
28754,CIS,1.0
28754,RUS,1.0
28754,RUS_SWCO,1.0
28755,CIS,1.0
28755,RUS,1.0
28755,RUS_SWCO,1.0
28756,CIS,1.0
28756,RUS,1.0
28756,RUS_SWCO,1.0
28757,CIS,1.0
28757,RUS,1.0
28757,RUS_SWCO,1.0
28758,CIS,1.0
28758,RUS,1.0
28758,RUS_SWCO,1.0
28759,CIS,1.0
28759,RUS,1.0
28759,RUS_SWCO,1.0
28760,CIS,1.0
28760,RUS,1.0
28760,RUS_SWCO,1.0
28761,CIS,1.0
28761,RUS,1.0
28761,RUS_SWCO,1.0
28777,CIS,1.0
28777,RUS,1.0
28777,RUS_SWCO,1.0
28778,CIS,1.0
28778,RUS,1.0
28778,RUS_SWCO,1.0
28782,CIS,1.0
28782,RUS,1.0
28782,RUS_SWCO,1.0
28783,CIS,1.0
28783,RUS,1.0
28783,RUS_SWCO,1.0
28784,CIS,1.0
28784,RUS,1.0
28784,RUS_SWCO,1.0
28834,USA,1.0
28835,USA,1.0
28835,USA_PACA,1.0
28836,USA,1.0
28836,USA_PACA,1.0
28837,USA,1.0
28837,USA_PACA,1.0
28838,USA,1.0
28838,USA_PACA,1.0
28839,USA,1.0
28839,USA_PACA,1.0
28840,USA,1.0
28840,USA_PACA,1.0
28841,USA,1.0
28841,USA_PACA,1.0
28842,USA,1.0
28842,USA_PACA,1.0
28843,USA,1.0
28843,USA_PACA,1.0
28844,USA,1.0
28844,USA_PACA,1.0
28845,USA,1.0
28845,USA_PACA,1.0
28846,USA,1.0
28846,USA_PACA,1.0
28847,USA,1.0
28847,USA_PACA,1.0
28848,USA,1.0
28848,USA_PACA,1.0
28849,USA,1.0
28849,USA_PACA,1.0
28850,USA,1.0
28850,USA_PACA,1.0
28851,USA,1.0
28851,USA_PACA,1.0
28852,USA,1.0
28852,USA_PACA,1.0
28853,USA,1.0
28853,USA_PACA,1.0
28854,USA,1.0
28854,USA_PACA,1.0
28855,USA,1.0
28855,USA_PACA,1.0
28856,USA,1.0
28856,USA_PACA,1.0
28857,USA,1.0
28857,USA_PACA,1.0
28858,USA,1.0
28858,USA_PACA,1.0
28859,USA,1.0
28859,USA_PACA,1.0
28860,USA,1.0
28860,USA_PACA,1.0
28861,USA,1.0
28861,USA_PACA,1.0
28862,USA,1.0
28862,USA_PACA,1.0
28863,USA,1.0
28863,USA_PACA,1.0
28864,USA,1.0
28864,USA_PACA,1.0
28865,USA,1.0
28865,USA_PACA,1.0
28866,USA,1.0
28866,USA_PACA,1.0
28867,USA,1.0
28867,USA_PACA,1.0
28868,USA,1.0
28868,USA_PACA,1.0
28869,USA,1.0
28869,USA_PACA,1.0
28870,USA,1.0
28870,USA_PACA,1.0
28871,USA,1.0
28871,USA_PACA,1.0
28872,USA,1.0
28872,USA_PACA,1.0
28873,USA,1.0
28873,USA_PACA,1.0
28874,USA,1.0
28874,USA_PACA,1.0
28875,USA,1.0
28875,USA_PACA,1.0
28876,USA,1.0
28876,USA_PACA,1.0
28877,USA,1.0
28877,USA_PACA,1.0
28878,USA,1.0
28878,USA_PACA,1.0
28879,CAN,1.0
28879,CAN_PACA,1.0
28880,CAN,1.0
28880,CAN_PACA,1.0
28881,CAN,1.0
28881,CAN_PACA,1.0
28882,CAN,1.0
28882,CAN_PACA,1.0
28883,CAN,1.0
28883,CAN_PACA,1.0
28889,CAN,1.0
28889,CAN_NWTT,1.0
28890,CAN,1.0
28890,CAN_NWTT,1.0
28891,CAN,1.0
28892,CAN,1.0
28892,CAN_NWTT,1.0
28893,CAN,1.0
28893,CAN_NWTT,1.0
28895,CAN,1.0
28895,CAN_NWTT,1.0
28896,CAN,1.0
28896,CAN_NWTT,1.0
28897,CAN,1.0
28897,CAN_NWTT,1.0
28898,CAN,1.0
28898,CAN_NWTT,1.0
28899,CAN,1.0
28899,CAN_NWTT,1.0
28900,CAN,1.0
28900,CAN_NWTT,1.0
28901,CAN,1.0
28901,CAN_NWTT,1.0
28902,CAN,1.0
28902,CAN_NWTT,1.0
28903,CAN,1.0
28903,CAN_NWTT,1.0
28904,CAN,1.0
28904,CAN_NWTT,1.0
28905,CAN,1.0
