basin,year,type,Value
CHL_LPUN,2040,NRGABD,5.589240291226245e-05
CHL_LPUN,2040,DEF,0.0008091611185106631
CHL_LPUN,2040,DEG,0.43598759366487105
CHL_LPUN,2040,NRGABDCUM,0.00015144883869874177
CHL_LPUN,2050,FRS,73.38000956542588
CHL_LPUN,2050,GL,3636.7295253041952
CHL_LPUN,2050,CROP_FLW,0.8767117043070994
CHL_LPUN,2050,PAS,753.8040956240592
CHL_LPUN,2050,SL,5.755291951257401
CHL_LPUN,2050,OL,1.5526984755193423
CHL_LPUN,2050,PRMFRS,73.38000956542588
CHL_LPUN,2050,UMNFRS,73.38000956542588
CHL_LPUN,2050,NRMFRS,73.38008294543545
CHL_LPUN,2050,PRMGL,3390.098817974803
CHL_LPUN,2050,SECGL,246.63070732939204
CHL_LPUN,2050,MNGPAS,0.9511102405875282
CHL_LPUN,2050,RAN,752.8529853834716
CHL_LPUN,2050,NRGABD,8.726379252169434e-05
CHL_LPUN,2050,DEF,0.001176724249793177
CHL_LPUN,2050,DEG,0.4761714012187293
CHL_LPUN,2050,NRGABDCUM,0.00014767881691436517
CHL_LPUN,2060,FRS,73.37905331171687
CHL_LPUN,2060,GL,3636.2206132013976
CHL_LPUN,2060,CROP_FLW,0.8767119331695469
CHL_LPUN,2060,PAS,753.7063203616179
CHL_LPUN,2060,SL,6.362470471805267
CHL_LPUN,2060,OL,1.5528911873227336
CHL_LPUN,2060,PRMFRS,73.37905331171687
CHL_LPUN,2060,UMNFRS,73.37905331171687
CHL_LPUN,2060,NRMFRS,73.37905331171687
CHL_LPUN,2060,PRMGL,3390.098875953833
CHL_LPUN,2060,SECGL,246.12173724756528
CHL_LPUN,2060,MNGPAS,0.9511270841068663
CHL_LPUN,2060,RAN,752.7551932775111
CHL_LPUN,2060,DEF,0.0009562537090097664
CHL_LPUN,2060,DEG,0.5089668073047472
CHL_LPUN,2060,NRGABDCUM,0.00011800744770493942
CHL_LPUN,2070,FRS,73.3786120401232
CHL_LPUN,2070,GL,3635.674885350675
CHL_LPUN,2070,CROP_FLW,0.8767117424950701
CHL_LPUN,2070,PAS,753.6056334125781
CHL_LPUN,2070,SL,7.009491019755243
CHL_LPUN,2070,OL,1.552749518409658
CHL_LPUN,2070,PRMFRS,73.3786120401232
CHL_LPUN,2070,UMNFRS,73.3786120401232
CHL_LPUN,2070,NRMFRS,73.3786120401232
CHL_LPUN,2070,PRMGL,3390.0494832488703
CHL_LPUN,2070,SECGL,245.62540210180492
CHL_LPUN,2070,MNGPAS,0.9511360073730782
CHL_LPUN,2070,RAN,752.6544974052049
CHL_LPUN,2070,DEF,0.0004412715936683587
CHL_LPUN,2070,DEG,0.5449413627644771
CHL_LPUN,2070,NRGABDCUM,0.00011800744770493942
CHL_LPUN,2080,FRS,73.37772949693587
CHL_LPUN,2080,GL,3635.158312545125
CHL_LPUN,2080,CROP_FLW,0.8767117741519479
CHL_LPUN,2080,PAS,753.4993344571405
CHL_LPUN,2080,SL,7.6331074595367205
CHL_LPUN,2080,OL,1.5528347291839344
CHL_LPUN,2080,PRMFRS,73.37772949693587
CHL_LPUN,2080,UMNFRS,73.37772949693587
CHL_LPUN,2080,NRMFRS,73.37772949693587
CHL_LPUN,2080,PRMGL,3389.9580338406436
CHL_LPUN,2080,SECGL,245.2002787044827
CHL_LPUN,2080,MNGPAS,0.9511364154784252
CHL_LPUN,2080,RAN,752.5481980416624
CHL_LPUN,2080,DEF,0.0008825431873448825
CHL_LPUN,2080,DEG,0.5157910114222412
CHL_LPUN,2080,NRGABDCUM,0.00011800744770493942
CHL_LPUN,2090,FRS,73.37684695374853
CHL_LPUN,2090,GL,3634.557436160959
CHL_LPUN,2090,CROP_FLW,0.876711642748311
CHL_LPUN,2090,PAS,753.3872333279385
CHL_LPUN,2090,SL,8.347178011255947
CHL_LPUN,2090,OL,1.552716785362803
CHL_LPUN,2090,PRMFRS,73.37684695374853
CHL_LPUN,2090,UMNFRS,73.37684695374853
CHL_LPUN,2090,NRMFRS,73.37684695374853
CHL_LPUN,2090,PRMGL,3389.853235464653
CHL_LPUN,2090,SECGL,244.7042006963067
CHL_LPUN,2090,MNGPAS,0.9511372617545197
CHL_LPUN,2090,RAN,752.4360960661842
CHL_LPUN,2090,DEF,0.0008825431873448825
CHL_LPUN,2090,DEG,0.6002701995794912
CHL_LPUN,2090,NRGABDCUM,0.00011800744770493942
CHL_LPUN,2100,FRS,73.37596441056117
CHL_LPUN,2100,GL,3633.934058954491
CHL_LPUN,2100,CROP_FLW,0.8766821257086963
CHL_LPUN,2100,PAS,753.2609707157511
CHL_LPUN,2100,SL,9.097871274863165
CHL_LPUN,2100,OL,1.5527414246981641
CHL_LPUN,2100,PRMFRS,73.37596441056117
CHL_LPUN,2100,UMNFRS,73.37596441056117
CHL_LPUN,2100,NRMFRS,73.37596441056117
CHL_LPUN,2100,PRMGL,3389.7473565130913
CHL_LPUN,2100,SECGL,244.1867024414004
CHL_LPUN,2100,MNGPAS,0.9511376409319273
CHL_LPUN,2100,RAN,752.3098330748193
CHL_LPUN,2100,DEF,0.0008825431873448825
CHL_LPUN,2100,DEG,0.6235363363962972
CHL_LPUN,2100,NRGABDCUM,0.00011800744770493942
CHL_NCHI,2005,FRS,89.80081926521547
CHL_NCHI,2005,GL,18962.45361591489
CHL_NCHI,2005,CL,244.26507059463023
CHL_NCHI,2005,CROP_FLW,44.25526157840066
CHL_NCHI,2005,PAS,5598.4842055416375
CHL_NCHI,2005,SL,127.72664874332989
CHL_NCHI,2005,OL,5140.531950851976
CHL_NCHI,2005,PRMFRS,89.80081926521547
CHL_NCHI,2005,MNGFRS,88.6621786841431
CHL_NCHI,2005,UMNFRS,1.1386405810723688
CHL_NCHI,2005,NRMFRS,89.80081926521547
CHL_NCHI,2005,AGOFRS,133.3411461449766
CHL_NCHI,2005,PRMGL,18146.98830335311
CHL_NCHI,2005,SECGL,815.4653125617799
CHL_NCHI,2005,MNGPAS,168.90062826108473
CHL_NCHI,2005,RAN,5429.583577280552
CHL_NCHI,2005,PDRIR,2.4884771374393426
CHL_NCHI,2005,WHTIR,27.891927910412168
CHL_NCHI,2005,GROIR,41.69967636301668
CHL_NCHI,2005,OSDIR,3.7792128871388115
CHL_NCHI,2005,OTH_AIR,60.29541852771192
CHL_NCHI,2005,PDRRF,0.035322337765455056
CHL_NCHI,2005,WHTRF,36.359000230263675
CHL_NCHI,2005,GRORF,25.86714157259769
CHL_NCHI,2005,OSDRF,3.5037503789819473
CHL_NCHI,2005,OTH_ARF,33.848354304309474
CHL_NCHI,2005,CLDEGS,244.14742794016877
CHL_NCHI,2005,C_BIR,6.057089362951682
CHL_NCHI,2005,C_BRF,2.4396995820413636
CHL_NCHI,2010,FRS,89.80083458901956
CHL_NCHI,2010,GL,18983.723635875434
CHL_NCHI,2010,CL,205.73827817147205
CHL_NCHI,2010,CROP_FLW,61.51214788003791
CHL_NCHI,2010,PAS,5598.483936076603
CHL_NCHI,2010,SL,127.72609491218475
CHL_NCHI,2010,OL,5140.532855850301
CHL_NCHI,2010,PRMFRS,89.80081926521547
CHL_NCHI,2010,SECFRS,1.5323804090500844e-05
CHL_NCHI,2010,MNGFRS,88.66219400794719
CHL_NCHI,2010,UMNFRS,1.1386405810723688
CHL_NCHI,2010,NRMFRS,89.80083458901956
CHL_NCHI,2010,AGOFRS,128.73009323031945
CHL_NCHI,2010,PRMGL,18146.987741844638
CHL_NCHI,2010,SECGL,836.7358940307761
CHL_NCHI,2010,MNGPAS,168.904686917855
CHL_NCHI,2010,RAN,5429.579249158746
CHL_NCHI,2010,PDRIR,2.146376488074102
CHL_NCHI,2010,WHTIR,27.891971047253385
CHL_NCHI,2010,GROIR,41.506075528506116
CHL_NCHI,2010,OSDIR,3.779122964007957
CHL_NCHI,2010,OTH_AIR,60.295359246057735
CHL_NCHI,2010,WHTRF,6.139965817386542
CHL_NCHI,2010,GRORF,13.682762216545314
CHL_NCHI,2010,OSDRF,4.581185333372381
CHL_NCHI,2010,OTH_ARF,42.053244889100384
CHL_NCHI,2010,CLDEGS,205.6501342534094
CHL_NCHI,2010,NRFABD,1.5323804090500844e-05
CHL_NCHI,2010,NRGABD,23.842152660434294
CHL_NCHI,2010,DEG,2.5715258115105217
CHL_NCHI,2010,NRFABDCUM,1.5323804090500844e-05
CHL_NCHI,2010,NRGABDCUM,23.842051998762294
CHL_NCHI,2010,C_BIR,3.6616556156995883
CHL_NCHI,2015,FRS,87.72282692963606
CHL_NCHI,2015,GL,19079.76803401696
CHL_NCHI,2015,CL,239.57912140099918
CHL_NCHI,2015,CROP_FLW,60.918346481473584
CHL_NCHI,2015,PAS,5598.996232208244
CHL_NCHI,2015,OL,5140.533044779537
CHL_NCHI,2015,PRMFRS,87.72282692963606
CHL_NCHI,2015,MNGFRS,86.58418634856368
CHL_NCHI,2015,UMNFRS,1.1386405810723688
CHL_NCHI,2015,NRMFRS,87.72282692963606
CHL_NCHI,2015,AGOFRS,128.72938260368653
CHL_NCHI,2015,PRMGL,18145.710213751845
CHL_NCHI,2015,SECGL,934.0578202650929
CHL_NCHI,2015,MNGPAS,169.42130413620052
CHL_NCHI,2015,RAN,5429.574928072042
CHL_NCHI,2015,PDRIR,2.1462998536600324
CHL_NCHI,2015,WHTIR,27.89137840778458
CHL_NCHI,2015,GROIR,41.505452235271676
CHL_NCHI,2015,OSDIR,3.779092310242329
CHL_NCHI,2015,OTH_AIR,60.29485345892488
CHL_NCHI,2015,PDRRF,0.004122931476966
CHL_NCHI,2015,WHTRF,10.735881690525241
CHL_NCHI,2015,GRORF,21.170740350489826
CHL_NCHI,2015,OSDRF,18.67751090012973
CHL_NCHI,2015,OTH_ARF,48.01937840384984
CHL_NCHI,2015,CLDEGS,239.49085176985997
CHL_NCHI,2015,NRGABD,110.05608437869883
CHL_NCHI,2015,DEF,2.0780076593835073
CHL_NCHI,2015,DEG,14.012090779587487
CHL_NCHI,2015,NRGABDCUM,132.61147498414533
CHL_NCHI,2015,C_BIR,3.6616045260902084
CHL_NCHI,2015,C_BRF,1.692763950705268
CHL_NCHI,2020,FRS,78.64020050190967
CHL_NCHI,2020,GL,18446.00902230844
CHL_NCHI,2020,CL,233.30028559547867
CHL_NCHI,2020,CROP_FLW,59.608753188421296
CHL_NCHI,2020,PAS,6112.921248159079
CHL_NCHI,2020,SL,136.5049244045725
CHL_NCHI,2020,OL,5140.533321904418
CHL_NCHI,2020,PRMFRS,78.64020050190967
CHL_NCHI,2020,MNGFRS,77.50155878219557
CHL_NCHI,2020,UMNFRS,1.1386417197140886
CHL_NCHI,2020,NRMFRS,78.64012186170916
CHL_NCHI,2020,AGOFRS,128.14042812221987
CHL_NCHI,2020,PRMGL,18064.29340998747
CHL_NCHI,2020,SECGL,381.71561232097594
CHL_NCHI,2020,MNGPAS,683.3455712847511
CHL_NCHI,2020,RAN,5429.575676874331
CHL_NCHI,2020,PDRIR,2.1462845267772184
CHL_NCHI,2020,WHTIR,27.89127622856582
CHL_NCHI,2020,GROIR,41.50534494709198
CHL_NCHI,2020,OSDIR,3.7790872012813908
CHL_NCHI,2020,OTH_AIR,60.29476660658893
CHL_NCHI,2020,PDRRF,0.11180747921752
CHL_NCHI,2020,WHTRF,9.374511118472082
CHL_NCHI,2020,GRORF,19.875342551252245
CHL_NCHI,2020,OSDRF,18.73178426707473
CHL_NCHI,2020,OTH_ARF,44.128538924393744
CHL_NCHI,2020,CLDEGS,233.24690608505182
CHL_NCHI,2020,NRGABD,0.2856304773429975
CHL_NCHI,2020,DEF,9.082705067926891
CHL_NCHI,2020,DEG,634.0467779468365
CHL_NCHI,2020,NRGABDCUM,6.65647750197968
CHL_NCHI,2020,C_BIR,3.6615943081683326
CHL_NCHI,2020,C_BRF,1.7999305156479581
CHL_NCHI,2025,FRS,76.49739948655053
CHL_NCHI,2025,GL,18454.839655293774
CHL_NCHI,2025,CL,236.2309362669387
CHL_NCHI,2025,CROP_FLW,59.898333007268626
CHL_NCHI,2025,PAS,6239.518573310976
CHL_NCHI,2025,OL,5140.532956865347
CHL_NCHI,2025,PRMFRS,76.49739948655053
CHL_NCHI,2025,MNGFRS,75.35875662819359
CHL_NCHI,2025,UMNFRS,1.1386428583569475
CHL_NCHI,2025,NRMFRS,76.49732298915104
CHL_NCHI,2025,AGOFRS,128.10429642128605
CHL_NCHI,2025,PRMGL,18026.888325480504
CHL_NCHI,2025,SECGL,427.9513298132506
CHL_NCHI,2025,MNGPAS,809.9425397954353
CHL_NCHI,2025,RAN,5429.576033515544
CHL_NCHI,2025,PDRIR,2.146274308855342
CHL_NCHI,2025,WHTIR,27.891179158307995
CHL_NCHI,2025,GROIR,41.50524276787322
CHL_NCHI,2025,OSDIR,3.779082092320453
CHL_NCHI,2025,OTH_AIR,60.29468486321392
CHL_NCHI,2025,PDRRF,0.23784670283851203
CHL_NCHI,2025,WHTRF,10.096290639436182
CHL_NCHI,2025,GRORF,22.30472571426411
CHL_NCHI,2025,OSDRF,19.22639555116683
CHL_NCHI,2025,OTH_ARF,43.206826719895325
CHL_NCHI,2025,CLDEGS,236.17754448612519
CHL_NCHI,2025,NRGABD,87.68721309759219
CHL_NCHI,2025,DEF,2.142877512758644
CHL_NCHI,2025,DEG,78.85619968124357
CHL_NCHI,2025,NRGABDCUM,54.370785880540446
CHL_NCHI,2025,C_BIR,3.6615840902464565
CHL_NCHI,2025,C_BRF,1.8807693582260383
CHL_NCHI,2030,FRS,67.95347596320488
CHL_NCHI,2030,GL,17841.229282976223
CHL_NCHI,2030,CL,239.244375377871
CHL_NCHI,2030,CROP_FLW,59.55545011608928
CHL_NCHI,2030,PAS,6714.238706919923
CHL_NCHI,2030,SL,144.76302596230133
CHL_NCHI,2030,OL,5140.533491503859
CHL_NCHI,2030,PRMFRS,67.95347596320488
CHL_NCHI,2030,MNGFRS,66.81483196620393
CHL_NCHI,2030,UMNFRS,1.1386439970009445
CHL_NCHI,2030,NRMFRS,67.9534080097289
CHL_NCHI,2030,AGOFRS,128.0939642157772
CHL_NCHI,2030,PRMGL,17683.319816004863
CHL_NCHI,2030,SECGL,157.90946697135792
CHL_NCHI,2030,MNGPAS,1284.6622225144097
CHL_NCHI,2030,RAN,5429.576484405512
CHL_NCHI,2030,PDRIR,2.146274308855342
CHL_NCHI,2030,WHTIR,27.891179158307995
CHL_NCHI,2030,GROIR,41.50524276787322
CHL_NCHI,2030,OSDIR,3.779082092320453
CHL_NCHI,2030,OTH_AIR,60.29314342792229
CHL_NCHI,2030,PDRRF,0.40951939205722204
CHL_NCHI,2030,WHTRF,10.355684215929582
CHL_NCHI,2030,GRORF,24.75348834190161
CHL_NCHI,2030,OSDRF,19.944441291878
CHL_NCHI,2030,OTH_ARF,42.47463953703465
CHL_NCHI,2030,CLDEGS,239.19137680534092
CHL_NCHI,2030,NRGABD,0.00656294533629833
CHL_NCHI,2030,DEF,8.54399147682163
CHL_NCHI,2030,DEG,613.6185807966873
CHL_NCHI,2030,NRGABDCUM,6.475332332181642
CHL_NCHI,2030,C_BIR,3.6615840902464565
CHL_NCHI,2030,C_BRF,2.0300402978712584
CHL_NCHI,2040,FRS,60.39314371555868
CHL_NCHI,2040,GL,17412.92054160133
CHL_NCHI,2040,CL,240.06114754680866
CHL_NCHI,2040,CROP_FLW,58.900558043634604
CHL_NCHI,2040,PAS,7139.11630210018
CHL_NCHI,2040,SL,155.59319723932043
CHL_NCHI,2040,OL,5140.532876476904
CHL_NCHI,2040,PRMFRS,60.39314371555868
CHL_NCHI,2040,MNGFRS,59.25449857991261
CHL_NCHI,2040,UMNFRS,1.1386451356460798
CHL_NCHI,2040,NRMFRS,60.393083322414974
CHL_NCHI,2040,AGOFRS,127.30073176895688
CHL_NCHI,2040,PRMGL,17278.00400923726
CHL_NCHI,2040,SECGL,134.91653236407333
CHL_NCHI,2040,MNGPAS,1709.5401568365064
CHL_NCHI,2040,RAN,5429.5761452636725
CHL_NCHI,2040,PDRIR,2.146274308855342
CHL_NCHI,2040,WHTIR,27.891179158307995
CHL_NCHI,2040,GROIR,41.50524276787322
CHL_NCHI,2040,OSDIR,3.779082092320453
CHL_NCHI,2040,OTH_AIR,60.29314342792229
CHL_NCHI,2040,PDRRF,0.7558351620872221
CHL_NCHI,2040,WHTRF,9.255366203983035
CHL_NCHI,2040,GRORF,25.252803317795607
CHL_NCHI,2040,OSDRF,21.7102875848972
CHL_NCHI,2040,OTH_ARF,41.438972628813374
CHL_NCHI,2040,CLDEGS,240.00931131105358
CHL_NCHI,2040,NRGABD,0.148019002929751
CHL_NCHI,2040,DEF,7.560392640789904
CHL_NCHI,2040,DEG,428.45491325051313
CHL_NCHI,2040,NRGABDCUM,6.500405041757384
CHL_NCHI,2040,C_BIR,3.6615840902464565
CHL_NCHI,2040,C_BRF,2.3713345336620284
CHL_NCHI,2050,FRS,64.42725328575142
CHL_NCHI,2050,GL,17664.2337987448
CHL_NCHI,2050,CL,234.07286393839627
CHL_NCHI,2050,CROP_FLW,58.55006485607169
CHL_NCHI,2050,PAS,6880.51569944445
CHL_NCHI,2050,SL,165.18454774783947
CHL_NCHI,2050,OL,5140.533623788931
CHL_NCHI,2050,PRMFRS,60.39320410876279
CHL_NCHI,2050,SECFRS,4.034049176988639
CHL_NCHI,2050,MNGFRS,63.28860701145907
CHL_NCHI,2050,UMNFRS,1.1386462742923538
CHL_NCHI,2050,NRMFRS,64.42718885849814
CHL_NCHI,2050,AGOFRS,127.05174888012041
CHL_NCHI,2050,PRMGL,17277.754695617754
CHL_NCHI,2050,SECGL,386.4791031270327
CHL_NCHI,2050,MNGPAS,1709.5401935571458
CHL_NCHI,2050,RAN,5170.975505887302
CHL_NCHI,2050,PDRIR,2.146274308855342
CHL_NCHI,2050,WHTIR,27.82809143977439
CHL_NCHI,2050,GROIR,41.50524276787322
CHL_NCHI,2050,OSDIR,3.779082092320453
CHL_NCHI,2050,OTH_AIR,60.292974729399816
CHL_NCHI,2050,PDRRF,0.9874015277192222
CHL_NCHI,2050,WHTRF,7.5009975469115995
CHL_NCHI,2050,GRORF,23.373581074567607
CHL_NCHI,2050,OSDRF,22.5210283092137
CHL_NCHI,2050,OTH_ARF,37.91640632965903
CHL_NCHI,2050,CLDEGS,234.02426699675516
CHL_NCHI,2050,NRFABD,4.034045142939463
CHL_NCHI,2050,NRGABD,251.6196280472901
CHL_NCHI,2050,DEG,0.3061945532757095
CHL_NCHI,2050,NRGABDCUM,36.84684572090007
CHL_NCHI,2050,C_BIR,3.6615840902464565
CHL_NCHI,2050,C_BRF,2.5602178262228086
CHL_NCHI,2060,FRS,82.20598300521125
CHL_NCHI,2060,GL,18783.95857786888
CHL_NCHI,2060,CL,229.07410993025547
CHL_NCHI,2060,CROP_FLW,60.90582817100259
CHL_NCHI,2060,PAS,5733.480412699186
CHL_NCHI,2060,SL,177.35997706160867
CHL_NCHI,2060,OL,5140.532935755328
CHL_NCHI,2060,PRMFRS,60.39320410876279
CHL_NCHI,2060,SECFRS,21.812778896448464
CHL_NCHI,2060,MNGFRS,81.0673367309189
CHL_NCHI,2060,UMNFRS,1.1386462742923538
CHL_NCHI,2060,NRMFRS,82.20598300521125
CHL_NCHI,2060,AGOFRS,126.7417015355246
CHL_NCHI,2060,PRMGL,17277.72851294784
CHL_NCHI,2060,SECGL,1506.230064921017
CHL_NCHI,2060,MNGPAS,1695.2651428571571
CHL_NCHI,2060,RAN,4038.2152698420305
CHL_NCHI,2060,PDRIR,2.146274308855342
CHL_NCHI,2060,WHTIR,27.82809143977439
CHL_NCHI,2060,GROIR,41.50524276787322
CHL_NCHI,2060,OSDIR,3.779082092320453
CHL_NCHI,2060,OTH_AIR,60.292974729399816
CHL_NCHI,2060,PDRRF,1.243261686174222
CHL_NCHI,2060,WHTRF,6.6708341367714
CHL_NCHI,2060,GRORF,20.908744942008408
CHL_NCHI,2060,OSDRF,23.3679512781602
CHL_NCHI,2060,OTH_ARF,34.68107088792524
CHL_NCHI,2060,CLDEGS,229.02547473858897
CHL_NCHI,2060,NRFABD,17.77872971945983
CHL_NCHI,2060,NRGABD,1119.753456299787
CHL_NCHI,2060,DEG,0.02807050950468394
CHL_NCHI,2060,NRGABDCUM,175.4265613934376
CHL_NCHI,2060,C_BIR,3.6615840902464565
CHL_NCHI,2060,C_BRF,2.9889774250883088
CHL_NCHI,2070,FRS,103.73084169072204
CHL_NCHI,2070,GL,20143.587614166136
CHL_NCHI,2070,CL,224.10106062906192
CHL_NCHI,2070,CROP_FLW,63.50013233496746
CHL_NCHI,2070,PAS,4343.575582851753
CHL_NCHI,2070,SL,188.4893148839237
CHL_NCHI,2070,OL,5140.533146299127
CHL_NCHI,2070,PRMFRS,60.393143715619075
CHL_NCHI,2070,SECFRS,43.33769797510296
CHL_NCHI,2070,MNGFRS,102.59219655507482
CHL_NCHI,2070,UMNFRS,1.1386451356472185
CHL_NCHI,2070,NRMFRS,103.7309454215637
CHL_NCHI,2070,AGOFRS,126.5780857238279
CHL_NCHI,2070,PRMGL,17277.72813782179
CHL_NCHI,2070,SECGL,2865.85947634434
CHL_NCHI,2070,MNGPAS,1645.3511690394287
CHL_NCHI,2070,RAN,2698.224413812325
CHL_NCHI,2070,PDRIR,2.146274308855342
CHL_NCHI,2070,WHTIR,27.82809143977439
CHL_NCHI,2070,GROIR,41.50524276787322
CHL_NCHI,2070,OSDIR,3.779082092320453
CHL_NCHI,2070,OTH_AIR,60.292974729399816
CHL_NCHI,2070,PDRRF,1.369382653170222
CHL_NCHI,2070,WHTRF,6.9281484060383995
CHL_NCHI,2070,GRORF,18.448088530148425
CHL_NCHI,2070,OSDRF,23.6354414438177
CHL_NCHI,2070,OTH_ARF,31.160098221984136
CHL_NCHI,2070,CLDEGS,224.05245839533637
CHL_NCHI,2070,NRFABD,21.524962416352466
CHL_NCHI,2070,NRGABD,1359.6700818033382
CHL_NCHI,2070,DEG,0.04084396723048646
CHL_NCHI,2070,NRFABDCUM,13.930022425506575
CHL_NCHI,2070,NRGABDCUM,1184.3461860212017
CHL_NCHI,2070,C_BIR,3.6615840902464565
CHL_NCHI,2070,C_BRF,3.3466647577163084
CHL_NCHI,2080,FRS,127.72279049913793
CHL_NCHI,2080,GL,21655.975355819744
CHL_NCHI,2080,CL,221.85443921427623
CHL_NCHI,2080,CROP_FLW,66.21050530624532
CHL_NCHI,2080,PAS,2792.90768656421
CHL_NCHI,2080,SL,202.31395093712052
CHL_NCHI,2080,OL,5140.533272666736
CHL_NCHI,2080,PRMFRS,60.39320410882319
CHL_NCHI,2080,SECFRS,67.32958639031472
CHL_NCHI,2080,MNGFRS,126.58414422484442
CHL_NCHI,2080,UMNFRS,1.1386462742934926
CHL_NCHI,2080,NRMFRS,127.7226627763474
CHL_NCHI,2080,AGOFRS,126.55200698797906
CHL_NCHI,2080,PRMGL,17277.727536372407
CHL_NCHI,2080,SECGL,4378.247819447334
CHL_NCHI,2080,MNGPAS,1582.5573434734295
CHL_NCHI,2080,RAN,1210.3503430907797
CHL_NCHI,2080,PDRIR,2.146274308855342
CHL_NCHI,2080,WHTIR,27.82809143977439
CHL_NCHI,2080,GROIR,41.50524276787322
CHL_NCHI,2080,OSDIR,3.779082092320453
CHL_NCHI,2080,OTH_AIR,59.512546522975015
CHL_NCHI,2080,PDRRF,1.436319805735722
CHL_NCHI,2080,WHTRF,7.4464157322185995
CHL_NCHI,2080,GRORF,17.506357198470106
CHL_NCHI,2080,OSDRF,24.1543982096537
CHL_NCHI,2080,OTH_ARF,29.261864552596364
CHL_NCHI,2080,CLDEGS,221.80578415492067
CHL_NCHI,2080,NRFABD,23.991821085625375
CHL_NCHI,2080,NRGABD,1512.3990055942872
CHL_NCHI,2080,DEG,0.0102050874461056
CHL_NCHI,2080,NRFABDCUM,37.92197123392244
CHL_NCHI,2080,NRGABDCUM,2694.993033483172
CHL_NCHI,2080,C_BIR,3.6615840902464565
CHL_NCHI,2080,C_BRF,3.616222480209809
CHL_NCHI,2090,FRS,144.98099592775648
CHL_NCHI,2090,GL,22742.40744651318
CHL_NCHI,2090,CL,221.46342341643705
CHL_NCHI,2090,CROP_FLW,68.14282934330947
CHL_NCHI,2090,PAS,1674.7909179950775
CHL_NCHI,2090,SL,215.1990608127413
CHL_NCHI,2090,OL,5140.533077894698
CHL_NCHI,2090,PRMFRS,60.39320410882319
CHL_NCHI,2090,SECFRS,84.58779181893328
CHL_NCHI,2090,MNGFRS,143.84234965346297
CHL_NCHI,2090,UMNFRS,1.1386462742934926
CHL_NCHI,2090,NRMFRS,144.98099592775648
CHL_NCHI,2090,AGOFRS,126.55200698797906
CHL_NCHI,2090,PRMGL,17277.727661720262
CHL_NCHI,2090,SECGL,5464.67978479292
CHL_NCHI,2090,MNGPAS,1467.2753597652713
CHL_NCHI,2090,RAN,207.51555822980598
CHL_NCHI,2090,PDRIR,2.146274308855342
CHL_NCHI,2090,WHTIR,27.82809143977439
CHL_NCHI,2090,GROIR,41.50524276787322
CHL_NCHI,2090,OSDIR,3.779082092320453
CHL_NCHI,2090,OTH_AIR,59.512546522975015
CHL_NCHI,2090,PDRRF,1.507908961182222
CHL_NCHI,2090,WHTRF,7.8066557091924
CHL_NCHI,2090,GRORF,16.99849795403851
CHL_NCHI,2090,OSDRF,24.9581609296487
CHL_NCHI,2090,OTH_ARF,28.012392271754365
CHL_NCHI,2090,CLDEGS,221.41481745193943
CHL_NCHI,2090,NRFABD,17.258205428618563
CHL_NCHI,2090,NRGABD,1086.5301093932492
CHL_NCHI,2090,DEG,0.09804304597943723
CHL_NCHI,2090,NRFABDCUM,55.18017666254101
CHL_NCHI,2090,NRGABDCUM,3781.240723437378
CHL_NCHI,2090,C_BIR,3.6615840902464565
CHL_NCHI,2090,C_BRF,3.7472538946913088
CHL_NCHI,2100,FRS,153.84162058736771
CHL_NCHI,2100,GL,23293.67472354466
CHL_NCHI,2100,CL,215.34865276982703
CHL_NCHI,2100,CROP_FLW,68.42467371057043
CHL_NCHI,2100,PAS,1104.254378412842
CHL_NCHI,2100,SL,231.44162366576978
CHL_NCHI,2100,OL,5140.532166592215
CHL_NCHI,2100,PRMFRS,60.39320410882319
CHL_NCHI,2100,SECFRS,93.44841647854452
CHL_NCHI,2100,MNGFRS,152.70297431307424
CHL_NCHI,2100,UMNFRS,1.1386462742934926
CHL_NCHI,2100,NRMFRS,153.84162058736771
CHL_NCHI,2100,AGOFRS,126.47353979109153
CHL_NCHI,2100,PRMGL,17277.603902447656
CHL_NCHI,2100,SECGL,6016.070821097006
CHL_NCHI,2100,MNGPAS,968.6285625926014
CHL_NCHI,2100,RAN,135.6258158202399
CHL_NCHI,2100,PDRIR,2.146274308855342
CHL_NCHI,2100,WHTIR,27.82809143977439
CHL_NCHI,2100,GROIR,41.50524276787322
CHL_NCHI,2100,OSDIR,3.779082092320453
CHL_NCHI,2100,OTH_AIR,59.512546522975015
CHL_NCHI,2100,PDRRF,1.504032292114722
CHL_NCHI,2100,WHTRF,7.0175586167735995
CHL_NCHI,2100,GRORF,15.480670720260907
CHL_NCHI,2100,OSDRF,24.58444357066939
CHL_NCHI,2100,OTH_ARF,24.773453084371077
CHL_NCHI,2100,CLDEGS,215.3134218626913
CHL_NCHI,2100,NRFABD,8.860624659611242
CHL_NCHI,2100,NRGABD,551.6757679611597
CHL_NCHI,2100,DEG,0.405479346209599
CHL_NCHI,2100,NRFABDCUM,64.04080132215225
CHL_NCHI,2100,NRGABDCUM,4332.894217581336
CHL_NCHI,2100,C_BIR,3.6615840902464565
CHL_NCHI,2100,C_BRF,3.5557464427568086
CHL_SCPA,2005,FRS,15400.180204556822
CHL_SCPA,2005,GL,14255.647007080566
CHL_SCPA,2005,CL,1039.309825201867
CHL_SCPA,2005,CROP_FLW,332.33976346220595
