scenario,year,region,type,value
SSP2_1000C_CACN_NoCC,1995,JPN,URB,1710.2899680175783
SSP2_1000C_CACN_NoCC,1995,XSE,OTH,14506.901
SSP2_1000C_CACN_NoCC,1995,XSE,URB,3032.1656320037837
SSP2_1000C_CACN_NoCC,1995,XSA,OTH,44675.7545
SSP2_1000C_CACN_NoCC,1995,XSA,URB,866.7895990753174
SSP2_1000C_CACN_NoCC,1995,CAN,OTH,283585.656
SSP2_1000C_CACN_NoCC,1995,CAN,URB,785.9824775390625
SSP2_1000C_CACN_NoCC,1995,BRA,URB,3742.538360931397
SSP2_1000C_CACN_NoCC,1995,XLM,OTH,72183.21731250001
SSP2_1000C_CACN_NoCC,1995,XLM,URB,4894.335314867021
SSP2_1000C_CACN_NoCC,1995,CIS,OTH,253974.9918984375
SSP2_1000C_CACN_NoCC,1995,CIS,URB,5880.5270887603765
SSP2_1000C_CACN_NoCC,1995,XME,OTH,281021.7655625
SSP2_1000C_CACN_NoCC,1995,XME,URB,2128.071955810547
SSP2_1000C_CACN_NoCC,1995,XNF,OTH,456890.6350624999
SSP2_1000C_CACN_NoCC,1995,XNF,URB,927.4797019042969
SSP2_1000C_CACN_NoCC,1995,XAF,OTH,399410.63371875
SSP2_1000C_CACN_NoCC,1995,XAF,URB,2896.931178625107
SSP2_1000C_CACN_NoCC,1995,ASIA2,OTH,312611.42105468747
SSP2_1000C_CACN_NoCC,1995,ASIA2,URB,16641.596986114502
SSP2_1000C_CACN_NoCC,1995,World,OTH,2111196.772609375
SSP2_1000C_CACN_NoCC,1995,World,URB,61494.25336591386
SSP2_1000C_CACN_NoCC,1995,Non-OECD,OTH,1776092.664609375
SSP2_1000C_CACN_NoCC,1995,Non-OECD,URB,35401.19061899567
SSP2_1000C_CACN_NoCC,1995,Industrial,OTH,321872.108
SSP2_1000C_CACN_NoCC,1995,Industrial,URB,24181.440413742544
SSP2_1000C_CACN_NoCC,1995,Transition,OTH,520635.75745312497
SSP2_1000C_CACN_NoCC,1995,Transition,URB,22567.039569885255
SSP2_1000C_CACN_NoCC,1995,Developing,OTH,1268688.90715625
SSP2_1000C_CACN_NoCC,1995,Developing,URB,14745.773382286072
SSP2_1000C_CACN_NoCC,1995,R5ASIA,OTH,312611.42105468747
SSP2_1000C_CACN_NoCC,1995,R5ASIA,URB,14931.307018096923
SSP2_1000C_CACN_NoCC,1995,R5OECD90+EU,OTH,335104.108
SSP2_1000C_CACN_NoCC,1995,R5OECD90+EU,URB,26093.062746918204
SSP2_1000C_CACN_NoCC,1995,R5REF,OTH,253974.9918984375
SSP2_1000C_CACN_NoCC,1995,R5REF,URB,5880.5270887603765
SSP2_1000C_CACN_NoCC,1995,R5MAF,OTH,1137323.0343437498
SSP2_1000C_CACN_NoCC,1995,R5MAF,URB,5952.48283633995
SSP2_1000C_CACN_NoCC,1995,R5LAM,OTH,72183.21731250001
SSP2_1000C_CACN_NoCC,1995,R5LAM,URB,8636.873675798419
SSP2_1000C_CACN_NoCC,2000,USA,OTH,33613.452
SSP2_1000C_CACN_NoCC,2000,USA,URB,11695.345311309815
SSP2_1000C_CACN_NoCC,2000,XE25,OTH,3206.0
SSP2_1000C_CACN_NoCC,2000,XE25,URB,9106.496241195679
SSP2_1000C_CACN_NoCC,2000,XER,OTH,13232.0
SSP2_1000C_CACN_NoCC,2000,XER,URB,1090.242361709595
SSP2_1000C_CACN_NoCC,2000,TUR,URB,821.3799714660644
SSP2_1000C_CACN_NoCC,2000,XOC,OTH,1467.0
SSP2_1000C_CACN_NoCC,2000,XOC,URB,883.3264156804086
SSP2_1000C_CACN_NoCC,2000,CHN,OTH,239998.39534375
SSP2_1000C_CACN_NoCC,2000,CHN,URB,8006.078889526368
SSP2_1000C_CACN_NoCC,2000,IND,OTH,13430.3702109375
SSP2_1000C_CACN_NoCC,2000,IND,URB,3026.2728974914553
SSP2_1000C_CACN_NoCC,2000,JPN,URB,1710.2899680175783
SSP2_1000C_CACN_NoCC,2000,XSE,OTH,14506.901
SSP2_1000C_CACN_NoCC,2000,XSE,URB,3032.1656320037837
SSP2_1000C_CACN_NoCC,2000,XSA,OTH,44675.7545
SSP2_1000C_CACN_NoCC,2000,XSA,URB,866.7895990753174
SSP2_1000C_CACN_NoCC,2000,CAN,OTH,283585.656
SSP2_1000C_CACN_NoCC,2000,CAN,URB,785.9824775390625
SSP2_1000C_CACN_NoCC,2000,BRA,URB,3742.538360931397
SSP2_1000C_CACN_NoCC,2000,XLM,OTH,72183.21731250001
SSP2_1000C_CACN_NoCC,2000,XLM,URB,4894.335314867021
SSP2_1000C_CACN_NoCC,2000,CIS,OTH,253974.9918984375
SSP2_1000C_CACN_NoCC,2000,CIS,URB,5880.5270887603765
SSP2_1000C_CACN_NoCC,2000,XME,OTH,281021.7655625
SSP2_1000C_CACN_NoCC,2000,XME,URB,2128.071955810547
SSP2_1000C_CACN_NoCC,2000,XNF,OTH,456890.6350624999
SSP2_1000C_CACN_NoCC,2000,XNF,URB,927.4797019042969
SSP2_1000C_CACN_NoCC,2000,XAF,OTH,399410.63371875
SSP2_1000C_CACN_NoCC,2000,XAF,URB,2896.931178625107
SSP2_1000C_CACN_NoCC,2000,ASIA2,OTH,312611.42105468747
SSP2_1000C_CACN_NoCC,2000,ASIA2,URB,16641.596986114502
SSP2_1000C_CACN_NoCC,2000,World,OTH,2111196.772609375
SSP2_1000C_CACN_NoCC,2000,World,URB,61494.25336591386
SSP2_1000C_CACN_NoCC,2000,Non-OECD,OTH,1776092.664609375
SSP2_1000C_CACN_NoCC,2000,Non-OECD,URB,35401.19061899567
SSP2_1000C_CACN_NoCC,2000,Industrial,OTH,321872.108
SSP2_1000C_CACN_NoCC,2000,Industrial,URB,24181.440413742544
SSP2_1000C_CACN_NoCC,2000,Transition,OTH,520635.75745312497
SSP2_1000C_CACN_NoCC,2000,Transition,URB,22567.039569885255
SSP2_1000C_CACN_NoCC,2000,Developing,OTH,1268688.90715625
SSP2_1000C_CACN_NoCC,2000,Developing,URB,14745.773382286072
SSP2_1000C_CACN_NoCC,2000,R5ASIA,OTH,312611.42105468747
SSP2_1000C_CACN_NoCC,2000,R5ASIA,URB,14931.307018096923
SSP2_1000C_CACN_NoCC,2000,R5OECD90+EU,OTH,335104.108
SSP2_1000C_CACN_NoCC,2000,R5OECD90+EU,URB,26093.062746918204
SSP2_1000C_CACN_NoCC,2000,R5REF,OTH,253974.9918984375
SSP2_1000C_CACN_NoCC,2000,R5REF,URB,5880.5270887603765
SSP2_1000C_CACN_NoCC,2000,R5MAF,OTH,1137323.0343437498
SSP2_1000C_CACN_NoCC,2000,R5MAF,URB,5952.48283633995
SSP2_1000C_CACN_NoCC,2000,R5LAM,OTH,72183.21731250001
SSP2_1000C_CACN_NoCC,2000,R5LAM,URB,8636.873675798419
SSP2_1000C_CACN_NoCC,2005,USA,OTH,33613.452
SSP2_1000C_CACN_NoCC,2005,USA,CROP,94642.70312880125
SSP2_1000C_CACN_NoCC,2005,USA,CROP_FLW,81622.63811459148
SSP2_1000C_CACN_NoCC,2005,USA,PRM_FRS,242507.45654530247
SSP2_1000C_CACN_NoCC,2005,USA,MNG_FRS,60581.5434546975
SSP2_1000C_CACN_NoCC,2005,USA,GRAZING,237318.18665873658
SSP2_1000C_CACN_NoCC,2005,USA,GRASS,117479.38098168658
SSP2_1000C_CACN_NoCC,2005,USA,URB,11695.345311309815
SSP2_1000C_CACN_NoCC,2005,XE25,OTH,3206.0
SSP2_1000C_CACN_NoCC,2005,XE25,CROP,79553.85853715289
SSP2_1000C_CACN_NoCC,2005,XE25,CROP_FLW,27002.3069212668
SSP2_1000C_CACN_NoCC,2005,XE25,PRM_FRS,77971.50505280773
SSP2_1000C_CACN_NoCC,2005,XE25,MNG_FRS,67553.15885961798
SSP2_1000C_CACN_NoCC,2005,XE25,GRAZING,58837.337054252486
SSP2_1000C_CACN_NoCC,2005,XE25,GRASS,32786.10163064816
SSP2_1000C_CACN_NoCC,2005,XE25,URB,9106.496241195679
SSP2_1000C_CACN_NoCC,2005,XER,OTH,13232.0
SSP2_1000C_CACN_NoCC,2005,XER,CROP,51725.91610019929
SSP2_1000C_CACN_NoCC,2005,XER,CROP_FLW,2030.223888096895
SSP2_1000C_CACN_NoCC,2005,XER,PRM_FRS,19843.511989405495
SSP2_1000C_CACN_NoCC,2005,XER,MNG_FRS,7786.678810744741
SSP2_1000C_CACN_NoCC,2005,XER,GRAZING,14340.737367386038
SSP2_1000C_CACN_NoCC,2005,XER,GRASS,3391.043605557056
SSP2_1000C_CACN_NoCC,2005,XER,URB,1090.242361709595
SSP2_1000C_CACN_NoCC,2005,TUR,CROP,20147.652949944695
SSP2_1000C_CACN_NoCC,2005,TUR,CROP_FLW,6270.283135140101
SSP2_1000C_CACN_NoCC,2005,TUR,PRM_FRS,8905.738701065311
SSP2_1000C_CACN_NoCC,2005,TUR,MNG_FRS,1269.2612989346887
SSP2_1000C_CACN_NoCC,2005,TUR,GRAZING,14496.02421725271
SSP2_1000C_CACN_NoCC,2005,TUR,GRASS,24249.831106243728
SSP2_1000C_CACN_NoCC,2005,TUR,URB,821.3799714660644
SSP2_1000C_CACN_NoCC,2005,XOC,OTH,1467.0
SSP2_1000C_CACN_NoCC,2005,XOC,CROP,21661.587131297358
SSP2_1000C_CACN_NoCC,2005,XOC,CROP_FLW,29213.293323836377
SSP2_1000C_CACN_NoCC,2005,XOC,PRM_FRS,167275.7669873254
SSP2_1000C_CACN_NoCC,2005,XOC,MNG_FRS,4686.540878717308
SSP2_1000C_CACN_NoCC,2005,XOC,GRAZING,407001.0000000001
SSP2_1000C_CACN_NoCC,2005,XOC,GRASS,468655.9971627584
SSP2_1000C_CACN_NoCC,2005,XOC,URB,883.3264156804086
SSP2_1000C_CACN_NoCC,2005,CHN,OTH,239998.39534375
SSP2_1000C_CACN_NoCC,2005,CHN,CROP,131932.9096482798
SSP2_1000C_CACN_NoCC,2005,CHN,PRM_FRS,169284.80709920282
SSP2_1000C_CACN_NoCC,2005,CHN,MNG_FRS,28005.192900797214
SSP2_1000C_CACN_NoCC,2005,CHN,GRAZING,399640.0415174307
SSP2_1000C_CACN_NoCC,2005,CHN,GRASS,93748.82837253771
SSP2_1000C_CACN_NoCC,2005,CHN,URB,8006.078889526368
SSP2_1000C_CACN_NoCC,2005,IND,OTH,13430.3702109375
SSP2_1000C_CACN_NoCC,2005,IND,CROP,149855.42748986982
SSP2_1000C_CACN_NoCC,2005,IND,PRM_FRS,53179.1409616348
SSP2_1000C_CACN_NoCC,2005,IND,MNG_FRS,14521.8590383652
SSP2_1000C_CACN_NoCC,2005,IND,GRAZING,10415.0
SSP2_1000C_CACN_NoCC,2005,IND,GRASS,32046.68114207883
SSP2_1000C_CACN_NoCC,2005,IND,URB,3026.2728974914553
SSP2_1000C_CACN_NoCC,2005,JPN,CROP,2896.9210940380995
SSP2_1000C_CACN_NoCC,2005,JPN,CROP_FLW,862.5823508315736
SSP2_1000C_CACN_NoCC,2005,JPN,PRM_FRS,21960.133070402633
SSP2_1000C_CACN_NoCC,2005,JPN,MNG_FRS,2907.8669295973646
SSP2_1000C_CACN_NoCC,2005,JPN,GRAZING,49.87032459670535
SSP2_1000C_CACN_NoCC,2005,JPN,GRASS,683.9519801590851
SSP2_1000C_CACN_NoCC,2005,JPN,URB,1710.2899680175783
SSP2_1000C_CACN_NoCC,2005,XSE,OTH,14506.901
SSP2_1000C_CACN_NoCC,2005,XSE,CROP,86492.82976272554
SSP2_1000C_CACN_NoCC,2005,XSE,CROP_FLW,12414.097435956868
SSP2_1000C_CACN_NoCC,2005,XSE,PRM_FRS,215975.71110041416
SSP2_1000C_CACN_NoCC,2005,XSE,MNG_FRS,10356.335718992324
SSP2_1000C_CACN_NoCC,2005,XSE,GRAZING,130067.88071821834
SSP2_1000C_CACN_NoCC,2005,XSE,GRASS,78958.4312715423
SSP2_1000C_CACN_NoCC,2005,XSE,URB,3032.1656320037837
SSP2_1000C_CACN_NoCC,2005,XSA,OTH,44675.7545
SSP2_1000C_CACN_NoCC,2005,XSA,CROP,32370.31167093366
SSP2_1000C_CACN_NoCC,2005,XSA,CROP_FLW,7675.9021077603375
SSP2_1000C_CACN_NoCC,2005,XSA,PRM_FRS,8720.611815295257
SSP2_1000C_CACN_NoCC,2005,XSA,MNG_FRS,4159.844877656197
SSP2_1000C_CACN_NoCC,2005,XSA,GRAZING,38875.62142961343
SSP2_1000C_CACN_NoCC,2005,XSA,GRASS,47260.62952651719
SSP2_1000C_CACN_NoCC,2005,XSA,URB,866.7895990753174
SSP2_1000C_CACN_NoCC,2005,CAN,OTH,283585.656
SSP2_1000C_CACN_NoCC,2005,CAN,CROP,25884.178000088254
SSP2_1000C_CACN_NoCC,2005,CAN,CROP_FLW,25523.512844024306
SSP2_1000C_CACN_NoCC,2005,CAN,PRM_FRS,261618.50989653936
SSP2_1000C_CACN_NoCC,2005,CAN,MNG_FRS,48515.49010346063
SSP2_1000C_CACN_NoCC,2005,CAN,GRAZING,15322.669478146787
SSP2_1000C_CACN_NoCC,2005,CAN,GRASS,8485.396220873323
SSP2_1000C_CACN_NoCC,2005,CAN,URB,785.9824775390625
SSP2_1000C_CACN_NoCC,2005,BRA,CROP,61826.71992204339
SSP2_1000C_CACN_NoCC,2005,BRA,CROP_FLW,4031.8027951200825
SSP2_1000C_CACN_NoCC,2005,BRA,PRM_FRS,470624.1668813751
SSP2_1000C_CACN_NoCC,2005,BRA,MNG_FRS,7073.833118624849
SSP2_1000C_CACN_NoCC,2005,BRA,GRAZING,197000.00000000006
SSP2_1000C_CACN_NoCC,2005,BRA,GRASS,159958.04573655108
SSP2_1000C_CACN_NoCC,2005,BRA,URB,3742.538360931397
SSP2_1000C_CACN_NoCC,2005,XLM,OTH,72183.21731250001
SSP2_1000C_CACN_NoCC,2005,XLM,CROP,69468.39136595798
SSP2_1000C_CACN_NoCC,2005,XLM,CROP_FLW,24919.718678159035
SSP2_1000C_CACN_NoCC,2005,XLM,PRM_FRS,427540.6754520419
SSP2_1000C_CACN_NoCC,2005,XLM,MNG_FRS,17515.785545758645
SSP2_1000C_CACN_NoCC,2005,XLM,GRAZING,352433.8290836653
SSP2_1000C_CACN_NoCC,2005,XLM,GRASS,261903.34459357464
SSP2_1000C_CACN_NoCC,2005,XLM,URB,4894.335314867021
SSP2_1000C_CACN_NoCC,2005,CIS,OTH,253974.9918984375
SSP2_1000C_CACN_NoCC,2005,CIS,CROP,115980.68632163315
SSP2_1000C_CACN_NoCC,2005,CIS,CROP_FLW,92359.12717792591
SSP2_1000C_CACN_NoCC,2005,CIS,PRM_FRS,786765.8375097129
SSP2_1000C_CACN_NoCC,2005,CIS,MNG_FRS,52723.53808379956
SSP2_1000C_CACN_NoCC,2005,CIS,GRAZING,361322.1605712376
SSP2_1000C_CACN_NoCC,2005,CIS,GRASS,196146.53256945367
SSP2_1000C_CACN_NoCC,2005,CIS,URB,5880.5270887603765
SSP2_1000C_CACN_NoCC,2005,XME,OTH,281021.7655625
SSP2_1000C_CACN_NoCC,2005,XME,CROP,28065.01485206794
SSP2_1000C_CACN_NoCC,2005,XME,CROP_FLW,4924.484161397701
SSP2_1000C_CACN_NoCC,2005,XME,PRM_FRS,11826.449340625002
SSP2_1000C_CACN_NoCC,2005,XME,MNG_FRS,623.7515744230127
SSP2_1000C_CACN_NoCC,2005,XME,GRAZING,237368.13575828768
SSP2_1000C_CACN_NoCC,2005,XME,GRASS,114186.4356692811
SSP2_1000C_CACN_NoCC,2005,XME,URB,2128.071955810547
SSP2_1000C_CACN_NoCC,2005,XNF,OTH,456890.6350624999
SSP2_1000C_CACN_NoCC,2005,XNF,CROP,20777.587248088657
SSP2_1000C_CACN_NoCC,2005,XNF,CROP_FLW,7234.4544597706035
SSP2_1000C_CACN_NoCC,2005,XNF,PRM_FRS,4292.090662500001
SSP2_1000C_CACN_NoCC,2005,XNF,MNG_FRS,71.9093375
SSP2_1000C_CACN_NoCC,2005,XNF,GRAZING,67864.57327495172
SSP2_1000C_CACN_NoCC,2005,XNF,GRASS,15007.352458255664
SSP2_1000C_CACN_NoCC,2005,XNF,URB,927.4797019042969
SSP2_1000C_CACN_NoCC,2005,XAF,OTH,399410.63371875
SSP2_1000C_CACN_NoCC,2005,XAF,CROP,173242.65868010602
SSP2_1000C_CACN_NoCC,2005,XAF,CROP_FLW,34571.445443469915
SSP2_1000C_CACN_NoCC,2005,XAF,PRM_FRS,608408.8926684535
SSP2_1000C_CACN_NoCC,2005,XAF,MNG_FRS,18651.999046563822
SSP2_1000C_CACN_NoCC,2005,XAF,GRAZING,833777.0000000002
SSP2_1000C_CACN_NoCC,2005,XAF,GRASS,668620.802328684
SSP2_1000C_CACN_NoCC,2005,XAF,URB,2896.931178625107
SSP2_1000C_CACN_NoCC,2005,ASIA2,OTH,312611.42105468747
SSP2_1000C_CACN_NoCC,2005,ASIA2,CROP,403548.399665847
SSP2_1000C_CACN_NoCC,2005,ASIA2,CROP_FLW,20952.581894548777
SSP2_1000C_CACN_NoCC,2005,ASIA2,PRM_FRS,469120.40404694964
SSP2_1000C_CACN_NoCC,2005,ASIA2,MNG_FRS,59951.099465408304
SSP2_1000C_CACN_NoCC,2005,ASIA2,GRAZING,579048.4139898592
SSP2_1000C_CACN_NoCC,2005,ASIA2,GRASS,252698.5222928351
SSP2_1000C_CACN_NoCC,2005,ASIA2,URB,16641.596986114502
SSP2_1000C_CACN_NoCC,2005,World,OTH,2111196.772609375
SSP2_1000C_CACN_NoCC,2005,World,CROP,1166525.3539032277
SSP2_1000C_CACN_NoCC,2005,World,CROP_FLW,360655.87283734797
SSP2_1000C_CACN_NoCC,2005,World,PRM_FRS,3556701.0057341037
SSP2_1000C_CACN_NoCC,2005,World,MNG_FRS,347004.589578251
SSP2_1000C_CACN_NoCC,2005,World,GRAZING,3376130.0674537765
SSP2_1000C_CACN_NoCC,2005,World,GRASS,2323568.7863564026
SSP2_1000C_CACN_NoCC,2005,World,URB,61494.25336591386
SSP2_1000C_CACN_NoCC,2005,Non-OECD,OTH,1776092.664609375
SSP2_1000C_CACN_NoCC,2005,Non-OECD,CROP,870012.536961706
SSP2_1000C_CACN_NoCC,2005,Non-OECD,CROP_FLW,188131.03225956048
SSP2_1000C_CACN_NoCC,2005,Non-OECD,PRM_FRS,2756618.3834912553
SSP2_1000C_CACN_NoCC,2005,Non-OECD,MNG_FRS,153704.0492424808
SSP2_1000C_CACN_NoCC,2005,Non-OECD,GRAZING,2628764.242353405
SSP2_1000C_CACN_NoCC,2005,Non-OECD,GRASS,1667837.0836684762
SSP2_1000C_CACN_NoCC,2005,Non-OECD,URB,35401.19061899567
SSP2_1000C_CACN_NoCC,2005,Industrial,OTH,321872.108
SSP2_1000C_CACN_NoCC,2005,Industrial,CROP,224639.24789137783
SSP2_1000C_CACN_NoCC,2005,Industrial,CROP_FLW,164224.33355455054
SSP2_1000C_CACN_NoCC,2005,Industrial,PRM_FRS,771333.3715523776
SSP2_1000C_CACN_NoCC,2005,Industrial,MNG_FRS,184244.6002260908
SSP2_1000C_CACN_NoCC,2005,Industrial,GRAZING,718529.0635157328
SSP2_1000C_CACN_NoCC,2005,Industrial,GRASS,628090.8279761255
SSP2_1000C_CACN_NoCC,2005,Industrial,URB,24181.440413742544
SSP2_1000C_CACN_NoCC,2005,Transition,OTH,520635.75745312497
SSP2_1000C_CACN_NoCC,2005,Transition,CROP,531469.3124319701
SSP2_1000C_CACN_NoCC,2005,Transition,CROP_FLW,104691.436996283
SSP2_1000C_CACN_NoCC,2005,Transition,PRM_FRS,1508603.2031423964
SSP2_1000C_CACN_NoCC,2005,Transition,MNG_FRS,111380.36325126624
SSP2_1000C_CACN_NoCC,2005,Transition,GRAZING,997213.9636733071
SSP2_1000C_CACN_NoCC,2005,Transition,GRASS,509540.96253242216
SSP2_1000C_CACN_NoCC,2005,Transition,URB,22567.039569885255
SSP2_1000C_CACN_NoCC,2005,Developing,OTH,1268688.90715625
SSP2_1000C_CACN_NoCC,2005,Developing,CROP,410416.7935798798
SSP2_1000C_CACN_NoCC,2005,Developing,CROP_FLW,91740.10228651446
SSP2_1000C_CACN_NoCC,2005,Developing,PRM_FRS,1276764.4310393299
SSP2_1000C_CACN_NoCC,2005,Developing,MNG_FRS,51379.626100894006
SSP2_1000C_CACN_NoCC,2005,Developing,GRAZING,1660387.0402647366
SSP2_1000C_CACN_NoCC,2005,Developing,GRASS,1185936.9958478548
SSP2_1000C_CACN_NoCC,2005,Developing,URB,14745.773382286072
SSP2_1000C_CACN_NoCC,2005,R5ASIA,OTH,312611.42105468747
SSP2_1000C_CACN_NoCC,2005,R5ASIA,CROP,400651.47857180884
SSP2_1000C_CACN_NoCC,2005,R5ASIA,CROP_FLW,20089.999543717204
SSP2_1000C_CACN_NoCC,2005,R5ASIA,PRM_FRS,447160.27097654704
SSP2_1000C_CACN_NoCC,2005,R5ASIA,MNG_FRS,57043.23253581094
SSP2_1000C_CACN_NoCC,2005,R5ASIA,GRAZING,578998.5436652625
SSP2_1000C_CACN_NoCC,2005,R5ASIA,GRASS,252014.57031267602
SSP2_1000C_CACN_NoCC,2005,R5ASIA,URB,14931.307018096923
SSP2_1000C_CACN_NoCC,2005,R5OECD90+EU,OTH,335104.108
SSP2_1000C_CACN_NoCC,2005,R5OECD90+EU,CROP,296512.8169415218
SSP2_1000C_CACN_NoCC,2005,R5OECD90+EU,CROP_FLW,172524.84057778755
SSP2_1000C_CACN_NoCC,2005,R5OECD90+EU,PRM_FRS,800082.6222428484
SSP2_1000C_CACN_NoCC,2005,R5OECD90+EU,MNG_FRS,193300.54033577023
SSP2_1000C_CACN_NoCC,2005,R5OECD90+EU,GRAZING,747365.8251003716
SSP2_1000C_CACN_NoCC,2005,R5OECD90+EU,GRASS,655731.7026879262
SSP2_1000C_CACN_NoCC,2005,R5OECD90+EU,URB,26093.062746918204
SSP2_1000C_CACN_NoCC,2005,R5REF,OTH,253974.9918984375
SSP2_1000C_CACN_NoCC,2005,R5REF,CROP,115980.68632163315
SSP2_1000C_CACN_NoCC,2005,R5REF,CROP_FLW,92359.12717792591
SSP2_1000C_CACN_NoCC,2005,R5REF,PRM_FRS,786765.8375097129
SSP2_1000C_CACN_NoCC,2005,R5REF,MNG_FRS,52723.53808379956
SSP2_1000C_CACN_NoCC,2005,R5REF,GRAZING,361322.1605712376
SSP2_1000C_CACN_NoCC,2005,R5REF,GRASS,196146.53256945367
SSP2_1000C_CACN_NoCC,2005,R5REF,URB,5880.5270887603765
SSP2_1000C_CACN_NoCC,2005,R5MAF,OTH,1137323.0343437498
SSP2_1000C_CACN_NoCC,2005,R5MAF,CROP,222085.26078026262
SSP2_1000C_CACN_NoCC,2005,R5MAF,CROP_FLW,46730.384064638216
SSP2_1000C_CACN_NoCC,2005,R5MAF,PRM_FRS,624527.4326715785
SSP2_1000C_CACN_NoCC,2005,R5MAF,MNG_FRS,19347.659958486835
SSP2_1000C_CACN_NoCC,2005,R5MAF,GRAZING,1139009.7090332396
SSP2_1000C_CACN_NoCC,2005,R5MAF,GRASS,797814.5904562208
SSP2_1000C_CACN_NoCC,2005,R5MAF,URB,5952.48283633995
SSP2_1000C_CACN_NoCC,2005,R5LAM,OTH,72183.21731250001
SSP2_1000C_CACN_NoCC,2005,R5LAM,CROP,131295.11128800138
SSP2_1000C_CACN_NoCC,2005,R5LAM,CROP_FLW,28951.521473279117
SSP2_1000C_CACN_NoCC,2005,R5LAM,PRM_FRS,898164.8423334169
SSP2_1000C_CACN_NoCC,2005,R5LAM,MNG_FRS,24589.618664383495
SSP2_1000C_CACN_NoCC,2005,R5LAM,GRAZING,549433.8290836653
SSP2_1000C_CACN_NoCC,2005,R5LAM,GRASS,421861.3903301257
SSP2_1000C_CACN_NoCC,2005,R5LAM,URB,8636.873675798419
SSP2_1000C_CACN_NoCC,2010,USA,OTH,33613.452
SSP2_1000C_CACN_NoCC,2010,USA,CROP,108750.52081510496
SSP2_1000C_CACN_NoCC,2010,USA,CROP_FLW,81279.90284242839
SSP2_1000C_CACN_NoCC,2010,USA,PRM_FRS,234862.78595165606
SSP2_1000C_CACN_NoCC,2010,USA,MNG_FRS,60160.617859449056
SSP2_1000C_CACN_NoCC,2010,USA,GRAZING,236212.05872600107
SSP2_1000C_CACN_NoCC,2010,USA,GRASS,112886.02268917639
SSP2_1000C_CACN_NoCC,2010,USA,URB,11695.345311309815
SSP2_1000C_CACN_NoCC,2010,XE25,OTH,3206.0
SSP2_1000C_CACN_NoCC,2010,XE25,CROP,79292.1230728669
SSP2_1000C_CACN_NoCC,2010,XE25,CROP_FLW,27233.65996523443
SSP2_1000C_CACN_NoCC,2010,XE25,PRM_FRS,79232.23170304194
SSP2_1000C_CACN_NoCC,2010,XE25,MNG_FRS,66086.9320061447
SSP2_1000C_CACN_NoCC,2010,XE25,GRAZING,58860.01855223403
SSP2_1000C_CACN_NoCC,2010,XE25,GRASS,32999.302756224155
SSP2_1000C_CACN_NoCC,2010,XE25,URB,9106.496241195679
SSP2_1000C_CACN_NoCC,2010,XER,OTH,13232.0
SSP2_1000C_CACN_NoCC,2010,XER,CROP,49690.373849325646
SSP2_1000C_CACN_NoCC,2010,XER,CROP_FLW,2548.93115094111
SSP2_1000C_CACN_NoCC,2010,XER,PRM_FRS,21029.51407849204
SSP2_1000C_CACN_NoCC,2010,XER,MNG_FRS,7457.88145692854
SSP2_1000C_CACN_NoCC,2010,XER,GRAZING,14605.499845494984
SSP2_1000C_CACN_NoCC,2010,XER,GRASS,3785.9113802071524
SSP2_1000C_CACN_NoCC,2010,XER,URB,1090.242361709595
SSP2_1000C_CACN_NoCC,2010,TUR,CROP,20719.977712426044
SSP2_1000C_CACN_NoCC,2010,TUR,CROP_FLW,6172.539516588997
SSP2_1000C_CACN_NoCC,2010,TUR,PRM_FRS,8739.853002337235
SSP2_1000C_CACN_NoCC,2010,TUR,MNG_FRS,1275.971232932779
SSP2_1000C_CACN_NoCC,2010,TUR,GRAZING,14418.114117848494
SSP2_1000C_CACN_NoCC,2010,TUR,GRASS,24012.335826447626
SSP2_1000C_CACN_NoCC,2010,TUR,URB,821.3799714660644
SSP2_1000C_CACN_NoCC,2010,XOC,OTH,1467.0
SSP2_1000C_CACN_NoCC,2010,XOC,CROP,23481.22661633761
SSP2_1000C_CACN_NoCC,2010,XOC,CROP_FLW,30192.939693206194
SSP2_1000C_CACN_NoCC,2010,XOC,PRM_FRS,165883.77471476624
SSP2_1000C_CACN_NoCC,2010,XOC,MNG_FRS,4724.962595137725
SSP2_1000C_CACN_NoCC,2010,XOC,GRAZING,403488.56494081183
SSP2_1000C_CACN_NoCC,2010,XOC,GRASS,470722.7169236755
SSP2_1000C_CACN_NoCC,2010,XOC,URB,883.3264156804086
SSP2_1000C_CACN_NoCC,2010,CHN,OTH,239998.39534375
SSP2_1000C_CACN_NoCC,2010,CHN,CROP,132316.0123978845
SSP2_1000C_CACN_NoCC,2010,CHN,PRM_FRS,169336.43979259863
SSP2_1000C_CACN_NoCC,2010,CHN,MNG_FRS,27013.311555871478
SSP2_1000C_CACN_NoCC,2010,CHN,GRAZING,401037.57190470194
SSP2_1000C_CACN_NoCC,2010,CHN,GRASS,92908.44388719142
SSP2_1000C_CACN_NoCC,2010,CHN,URB,8006.078889526368
SSP2_1000C_CACN_NoCC,2010,IND,OTH,13430.3702109375
SSP2_1000C_CACN_NoCC,2010,IND,CROP,159306.074497131
SSP2_1000C_CACN_NoCC,2010,IND,PRM_FRS,47269.66637574903
SSP2_1000C_CACN_NoCC,2010,IND,MNG_FRS,14812.31605230695
SSP2_1000C_CACN_NoCC,2010,IND,GRAZING,9960.317159863283
SSP2_1000C_CACN_NoCC,2010,IND,GRASS,28669.734546898195
